trial,seed,lambda,q_weak,mode,delta,v,w_weak,e_weak_context,s_veto_given_weak,n_veto_topk,n_weak_nv_topk,n_normal_topk,p_threshold,mean_R_topk,frac_Rprime1_topk,contrib_veto_R,contrib_weak_nv_R,contrib_normal_R,veto_inclusion,veto_frac_sat,veto_mean_P_all,veto_mean_R_orig_all,veto_mean_P_sel,veto_mean_P_nsel,veto_mean_R_orig_sel,veto_mean_R_orig_nsel,veto_count_topk,veto_P_q25,veto_P_q50,veto_P_q75,veto_P_q90,veto_P_q95,weak_nv_inclusion,weak_nv_frac_sat,weak_nv_mean_P_all,weak_nv_mean_R_orig_all,weak_nv_mean_P_sel,weak_nv_mean_P_nsel,weak_nv_mean_R_orig_sel,weak_nv_mean_R_orig_nsel,weak_nv_count_topk,weak_nv_P_q25,weak_nv_P_q50,weak_nv_P_q75,weak_nv_P_q90,weak_nv_P_q95,normal_inclusion,normal_frac_sat,normal_mean_P_all,normal_mean_R_orig_all,normal_mean_P_sel,normal_mean_P_nsel,normal_mean_R_orig_sel,normal_mean_R_orig_nsel,normal_count_topk,normal_P_q25,normal_P_q50,normal_P_q75,normal_P_q90,normal_P_q95,pairwise_weak_gt_veto,pairwise_sat_weak_gt_veto,n_veto_weak_pairs,n_sat_pairs
1,43,0.5,0.25,clipped,0.15,0.0,0.0,0.0,,0,0,100,0.6962728283963779,0.7669271794095238,0.0,0.0,0.0,0.7669271794095238,0.0,0.345,0.4609601271379132,0.7944191915378144,,0.4609601271379132,,0.7944191915378144,0.0,0.431764338799022,0.4778410308987401,0.5,0.5,0.5,0.0,0.09701492537313433,0.4204414917527271,0.5304507513944275,,0.4204414917527271,,0.5304507513944275,0.0,0.3473327812703502,0.4273998805528691,0.5077723277382765,0.5765652410257368,0.5970161256431757,0.15015015015015015,0.0,0.5360912429763501,0.5149872070882908,0.7583811272014666,0.4968174118411706,0.7669271794095238,0.47047484448736615,100.0,0.4269730990711035,0.5338133782874617,0.637468173737183,0.7251633722254451,0.7759025371677319,0.3830970149253731,1.0,26800.0,897.0
1,43,0.5,0.25,clipped,0.2,0.0,0.0,0.0,,0,0,100,0.6962728283963779,0.7669271794095238,0.0,0.0,0.0,0.7669271794095238,0.0,0.52,0.4751374849569963,0.7944191915378144,,0.4751374849569963,,0.7944191915378144,0.0,0.456764338799022,0.5,0.5,0.5,0.5,0.0,0.1417910447761194,0.44239556421367787,0.5304507513944275,,0.44239556421367787,,0.5304507513944275,0.0,0.37233278127035024,0.45239988055286906,0.5327723277382765,0.5890104104436792,0.5998549361307183,0.15015015015015015,0.0,0.5360912429763501,0.5149872070882908,0.7583811272014666,0.4968174118411706,0.7669271794095238,0.47047484448736615,100.0,0.4269730990711035,0.5338133782874617,0.637468173737183,0.7251633722254451,0.7759025371677319,0.4121268656716418,1.0,26800.0,1976.0
1,43,0.5,0.25,clipped,0.25,0.0,0.0,0.0,,0,0,100,0.6962728283963779,0.7669271794095238,0.0,0.0,0.0,0.7669271794095238,0.0,0.675,0.4849871171775203,0.7944191915378144,,0.4849871171775203,,0.7944191915378144,0.0,0.4817643387990219,0.5,0.5,0.5,0.5,0.0,0.17164179104477612,0.4635558395601456,0.5304507513944275,,0.4635558395601456,,0.5304507513944275,0.0,0.3973327812703502,0.4773998805528691,0.5509310749619714,0.5939803174234229,0.6057964570235204,0.15015015015015015,0.0,0.5360912429763501,0.5149872070882908,0.7583811272014666,0.4968174118411706,0.7669271794095238,0.47047484448736615,100.0,0.4269730990711035,0.5338133782874617,0.637468173737183,0.7251633722254451,0.7759025371677319,0.47171641791044777,1.0,26800.0,3105.0
1,43,0.5,0.25,clipped,0.3,0.0,0.0,0.0,,0,0,100,0.6962728283963779,0.7669271794095238,0.0,0.0,0.0,0.7669271794095238,0.0,0.785,0.4918319624864249,0.7944191915378144,,0.4918319624864249,,0.7944191915378144,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.2462686567164179,0.4831701799782728,0.5304507513944275,,0.4831701799782728,,0.5304507513944275,0.0,0.42233278127035023,0.5023998805528691,0.566832268020093,0.5953584422471031,0.6091464927942732,0.15015015015015015,0.0,0.5360912429763501,0.5149872070882908,0.7583811272014666,0.4968174118411706,0.7669271794095238,0.47047484448736615,100.0,0.4269730990711035,0.5338133782874617,0.637468173737183,0.7251633722254451,0.7759025371677319,0.5377611940298508,1.0,26800.0,5181.0
2,44,0.5,0.25,clipped,0.0,0.0,0.0,0.0,,0,0,100,0.6890270923764527,0.7545274298708182,0.0,0.0,0.0,0.7545274298708182,0.0,0.0,0.4066724190486426,0.8133448380972852,,0.4066724190486426,,0.8133448380972852,0.0,0.3772100415414485,0.42175891187811754,0.4550846962500143,0.47274755617529723,0.4770003363116713,0.0,0.0,0.31957527469773406,0.47614047225852685,,0.31957527469773406,,0.47614047225852685,0.0,0.2272257350576997,0.3212408220233682,0.40482337888470954,0.4711101764653945,0.49595360400379374,0.15037593984962405,0.0,0.5348233348300658,0.5083903016876724,0.7608699245381206,0.49481508886403835,0.7545274298708182,0.4648262082039296,100.0,0.42995250119002854,0.532039450030952,0.6350195302126611,0.7226692033025375,0.7806899644709122,0.2607777777777778,,27000.0,0.0
2,44,0.5,0.25,clipped,0.05,0.0,0.0,0.0,,0,0,100,0.6890270923764527,0.7545274298708182,0.0,0.0,0.0,0.7545274298708182,0.0,0.075,0.4311131837617772,0.8133448380972852,,0.4311131837617772,,0.8133448380972852,0.0,0.4022100415414485,0.44675891187811756,0.4800846962500143,0.49774755617529726,0.5,0.0,0.0,0.3445752746977342,0.47614047225852685,,0.3445752746977342,,0.47614047225852685,0.0,0.25222573505769974,0.34624082202336814,0.42982337888470956,0.4961101764653945,0.5209536040037938,0.15037593984962405,0.0,0.5348233348300658,0.5083903016876724,0.7608699245381206,0.49481508886403835,0.7545274298708182,0.4648262082039296,100.0,0.42995250119002854,0.532039450030952,0.6350195302126611,0.7226692033025375,0.7806899644709122,0.262,,27000.0,0.0
2,44,0.5,0.25,clipped,0.1,0.0,0.0,0.0,,0,0,100,0.6890270923764527,0.7545274298708182,0.0,0.0,0.0,0.7545274298708182,0.0,0.265,0.45139424378518767,0.8133448380972852,,0.45139424378518767,,0.8133448380972852,0.0,0.4272100415414485,0.47175891187811747,0.5,0.5,0.5,0.0,0.014814814814814815,0.36940450505003125,0.47614047225852685,,0.36940450505003125,,0.47614047225852685,0.0,0.27722573505769976,0.37124082202336817,0.4548233788847095,0.5211101764653944,0.5459536040037938,0.15037593984962405,0.0,0.5348233348300658,0.5083903016876724,0.7608699245381206,0.49481508886403835,0.7545274298708182,0.4648262082039296,100.0,0.42995250119002854,0.532039450030952,0.6350195302126611,0.7226692033025375,0.7806899644709122,0.27125925925925926,1.0,27000.0,106.0
2,44,0.5,0.25,clipped,0.15,0.0,0.0,0.0,,0,0,100,0.6890270923764527,0.7545274298708182,0.0,0.0,0.0,0.7545274298708182,0.0,0.475,0.4673224696277601,0.8133448380972852,,0.4673224696277601,,0.8133448380972852,0.0,0.4522100415414485,0.4967589118781175,0.5,0.5,0.5,0.0,0.02962962962962963,0.393980695752744,0.47614047225852685,,0.393980695752744,,0.47614047225852685,0.0,0.3022257350576997,0.3962408220233682,0.4798233788847095,0.5461101764653945,0.5709536040037938,0.15037593984962405,0.0,0.5348233348300658,0.5083903016876724,0.7608699245381206,0.49481508886403835,0.7545274298708182,0.4648262082039296,100.0,0.42995250119002854,0.532039450030952,0.6350195302126611,0.7226692033025375,0.7806899644709122,0.2812222222222222,1.0,27000.0,380.0
2,44,0.5,0.25,clipped,0.2,0.0,0.0,0.0,,0,0,100,0.6890270923764527,0.7545274298708182,0.0,0.0,0.0,0.7545274298708182,0.0,0.62,0.47858563429932277,0.8133448380972852,,0.47858563429932277,,0.8133448380972852,0.0,0.47721004154144847,0.5,0.5,0.5,0.5,0.0,0.06666666666666667,0.4177984986766771,0.47614047225852685,,0.4177984986766771,,0.47614047225852685,0.0,0.3272257350576997,0.4212408220233682,0.5044077215832441,0.5699872229664682,0.5921580555999912,0.15037593984962405,0.0,0.5348233348300658,0.5083903016876724,0.7608699245381206,0.49481508886403835,0.7545274298708182,0.4648262082039296,100.0,0.42995250119002854,0.532039450030952,0.6350195302126611,0.7226692033025375,0.7806899644709122,0.3391851851851852,1.0,27000.0,1116.0
2,44,0.5,0.25,clipped,0.25,0.0,0.0,0.0,,0,0,100,0.6890270923764527,0.7545274298708182,0.0,0.0,0.0,0.7545274298708182,0.0,0.755,0.48625450529063113,0.8133448380972852,,0.48625450529063113,,0.8133448380972852,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.15555555555555556,0.43981878738048164,0.47614047225852685,,0.43981878738048164,,0.47614047225852685,0.0,0.3522257350576997,0.4462408220233681,0.5284009197045428,0.5780057437080952,0.6028479930123846,0.15037593984962405,0.0,0.5348233348300658,0.5083903016876724,0.7608699245381206,0.49481508886403835,0.7545274298708182,0.4648262082039296,100.0,0.42995250119002854,0.532039450030952,0.6350195302126611,0.7226692033025375,0.7806899644709122,0.38181481481481483,1.0,27000.0,3171.0
2,44,0.5,0.25,clipped,0.3,0.0,0.0,0.0,,0,0,100,0.6890270923764527,0.7545274298708182,0.0,0.0,0.0,0.7545274298708182,0.0,0.825,0.49144795078291864,0.8133448380972852,,0.49144795078291864,,0.8133448380972852,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.2074074074074074,0.46033191673360996,0.47614047225852685,,0.46033191673360996,,0.47614047225852685,0.0,0.37722573505769974,0.47124082202336814,0.5404927722099618,0.5878896780794685,0.6047884777938416,0.15037593984962405,0.0,0.5348233348300658,0.5083903016876724,0.7608699245381206,0.49481508886403835,0.7545274298708182,0.4648262082039296,100.0,0.42995250119002854,0.532039450030952,0.6350195302126611,0.7226692033025375,0.7806899644709122,0.45185185185185184,1.0,27000.0,4620.0
3,45,0.5,0.25,clipped,0.0,0.0,0.0,0.0,,0,0,100,0.6910002382174905,0.7499489222402995,0.0,0.0,0.0,0.7499489222402996,0.0,0.0,0.3993601776611786,0.7987203553223572,,0.3993601776611786,,0.7987203553223572,0.0,0.3604399528995956,0.40860193172538634,0.4526812652604341,0.4699462559386584,0.47904745264580134,0.0,0.0,0.3246309640544486,0.48582852266315835,,0.3246309640544486,,0.48582852266315835,0.0,0.24165566154366683,0.31983595921700536,0.3891105257148638,0.46735604179407353,0.4998109705480362,0.14727540500736377,0.0,0.5280359034694382,0.4955663022807549,0.7592056947832212,0.488110205487783,0.7499489222402996,0.4516314801806608,100.0,0.4175774000961443,0.5351720196149936,0.6362844625161292,0.7236429519963591,0.7751262858627649,0.26669421487603306,,24200.0,0.0
3,45,0.5,0.25,clipped,0.05,0.0,0.0,0.0,,0,0,100,0.6910002382174905,0.7499489222402995,0.0,0.0,0.0,0.7499489222402996,0.0,0.08,0.4237297060467102,0.7987203553223572,,0.4237297060467102,,0.7987203553223572,0.0,0.3854399528995956,0.43360193172538636,0.47768126526043414,0.49494625593865843,0.5,0.0,0.024793388429752067,0.34940658519651113,0.48582852266315835,,0.34940658519651113,,0.48582852266315835,0.0,0.2666556615436668,0.3448359592170054,0.41411052571486384,0.49235604179407355,0.5248109705480363,0.14727540500736377,0.0,0.5280359034694382,0.4955663022807549,0.7592056947832212,0.488110205487783,0.7499489222402996,0.4516314801806608,100.0,0.4175774000961443,0.5351720196149936,0.6362844625161292,0.7236429519963591,0.7751262858627649,0.26797520661157026,1.0,24200.0,48.0
3,45,0.5,0.25,clipped,0.1,0.0,0.0,0.0,,0,0,100,0.6910002382174905,0.7499489222402995,0.0,0.0,0.0,0.7499489222402996,0.0,0.26,0.4445088869187916,0.7987203553223572,,0.4445088869187916,,0.7987203553223572,0.0,0.41043995289959556,0.4586019317253863,0.5,0.5,0.5,0.0,0.03305785123966942,0.37359846179455797,0.48582852266315835,,0.37359846179455797,,0.48582852266315835,0.0,0.29165566154366684,0.36983595921700535,0.43911052571486386,0.5173560417940736,0.5498109705480362,0.14727540500736377,0.0,0.5280359034694382,0.4955663022807549,0.7592056947832212,0.488110205487783,0.7499489222402996,0.4516314801806608,100.0,0.4175774000961443,0.5351720196149936,0.6362844625161292,0.7236429519963591,0.7751262858627649,0.2725206611570248,1.0,24200.0,208.0
3,45,0.5,0.25,clipped,0.15,0.0,0.0,0.0,,0,0,100,0.6910002382174905,0.7499489222402995,0.0,0.0,0.0,0.7499489222402996,0.0,0.395,0.4616449807340733,0.7987203553223572,,0.4616449807340733,,0.7987203553223572,0.0,0.4354399528995956,0.48360193172538635,0.5,0.5,0.5,0.0,0.04132231404958678,0.39770592408261984,0.48582852266315835,,0.39770592408261984,,0.48582852266315835,0.0,0.3166556615436668,0.39483595921700537,0.4641105257148639,0.5423560417940736,0.5666961894495183,0.14727540500736377,0.0,0.5280359034694382,0.4955663022807549,0.7592056947832212,0.488110205487783,0.7499489222402996,0.4516314801806608,100.0,0.4175774000961443,0.5351720196149936,0.6362844625161292,0.7236429519963591,0.7751262858627649,0.2858677685950413,1.0,24200.0,395.0
3,45,0.5,0.25,clipped,0.2,0.0,0.0,0.0,,0,0,100,0.6910002382174905,0.7499489222402995,0.0,0.0,0.0,0.7499489222402996,0.0,0.565,0.4747225234974739,0.7987203553223572,,0.4747225234974739,,0.7987203553223572,0.0,0.46043995289959555,0.5,0.5,0.5,0.5,0.0,0.0743801652892562,0.42130846225382346,0.48582852266315835,,0.42130846225382346,,0.48582852266315835,0.0,0.34165566154366683,0.41983595921700534,0.4891105257148638,0.5615353280305794,0.5916961894495183,0.14727540500736377,0.0,0.5280359034694382,0.4955663022807549,0.7592056947832212,0.488110205487783,0.7499489222402996,0.4516314801806608,100.0,0.4175774000961443,0.5351720196149936,0.6362844625161292,0.7236429519963591,0.7751262858627649,0.31293388429752067,1.0,24200.0,1017.0
3,45,0.5,0.25,clipped,0.25,0.0,0.0,0.0,,0,0,100,0.6910002382174905,0.7499489222402995,0.0,0.0,0.0,0.7499489222402996,0.0,0.685,0.4840687652591002,0.7987203553223572,,0.4840687652591002,,0.7987203553223572,0.0,0.4854399528995956,0.5,0.5,0.5,0.5,0.0,0.12396694214876033,0.4438487576847452,0.48582852266315835,,0.4438487576847452,,0.48582852266315835,0.0,0.36665566154366686,0.44483595921700536,0.5117036750821882,0.5737758107263627,0.6021033904558327,0.14727540500736377,0.0,0.5280359034694382,0.4955663022807549,0.7592056947832212,0.488110205487783,0.7499489222402996,0.4516314801806608,100.0,0.4175774000961443,0.5351720196149936,0.6362844625161292,0.7236429519963591,0.7751262858627649,0.36483471074380164,1.0,24200.0,2055.0
3,45,0.5,0.25,clipped,0.3,0.0,0.0,0.0,,0,0,100,0.6910002382174905,0.7499489222402995,0.0,0.0,0.0,0.7499489222402996,0.0,0.805,0.49049822476562555,0.7987203553223572,,0.49049822476562555,,0.7987203553223572,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.15702479338842976,0.4654214290088011,0.48582852266315835,,0.4654214290088011,,0.48582852266315835,0.0,0.3916556615436668,0.4698359592170054,0.5359595337092495,0.5858195189803237,0.6044151980639518,0.14727540500736377,0.0,0.5280359034694382,0.4955663022807549,0.7592056947832212,0.488110205487783,0.7499489222402996,0.4516314801806608,100.0,0.4175774000961443,0.5351720196149936,0.6362844625161292,0.7236429519963591,0.7751262858627649,0.4178925619834711,1.0,24200.0,3059.0
