trial,seed,lambda,q_weak,mode,delta,v,w_weak,e_weak_context,s_veto_given_weak,n_veto_topk,n_weak_nv_topk,n_normal_topk,p_threshold,mean_R_topk,frac_Rprime1_topk,contrib_veto_R,contrib_weak_nv_R,contrib_normal_R,veto_inclusion,veto_frac_sat,veto_mean_P_all,veto_mean_R_orig_all,veto_mean_P_sel,veto_mean_P_nsel,veto_mean_R_orig_sel,veto_mean_R_orig_nsel,veto_count_topk,veto_P_q25,veto_P_q50,veto_P_q75,veto_P_q90,veto_P_q95,weak_nv_inclusion,weak_nv_frac_sat,weak_nv_mean_P_all,weak_nv_mean_R_orig_all,weak_nv_mean_P_sel,weak_nv_mean_P_nsel,weak_nv_mean_R_orig_sel,weak_nv_mean_R_orig_nsel,weak_nv_count_topk,weak_nv_P_q25,weak_nv_P_q50,weak_nv_P_q75,weak_nv_P_q90,weak_nv_P_q95,normal_inclusion,normal_frac_sat,normal_mean_P_all,normal_mean_R_orig_all,normal_mean_P_sel,normal_mean_P_nsel,normal_mean_R_orig_sel,normal_mean_R_orig_nsel,normal_count_topk,normal_P_q25,normal_P_q50,normal_P_q75,normal_P_q90,normal_P_q95,pairwise_weak_gt_veto,pairwise_sat_weak_gt_veto,n_veto_weak_pairs,n_sat_pairs
111,153,0.75,0.25,unclipped,0.1,0.4,0.09,0.49,0.8163265306122449,40,9,51,0.7578504609656861,0.8981185181156058,0.45,0.3786678557826883,0.08049244011178891,0.4389582222211286,0.2,0.25,0.6659397243331313,0.7879196324441751,0.7850022295925407,0.6361740980182788,0.9466696394567208,0.7482321306910386,40.0,0.612754633800269,0.681202878047716,0.7489886286758377,0.7830170119355132,0.7972569963606319,0.0782608695652174,0.043478260869565216,0.4931011052034196,0.5003880347618167,0.7888280114319761,0.46799221693873083,0.8943604456865434,0.46693754704179274,9.0,0.369451985738535,0.4905331673026033,0.6299184713651838,0.740685011065292,0.7730905683580048,0.07445255474452554,0.0,0.5038504558940797,0.48862774711487983,0.8138442143290993,0.47891404945845517,0.8607023965120169,0.4586974519741007,51.0,0.3768669553130597,0.5014400728205449,0.6351110141743233,0.7349260957056859,0.7795538604900492,0.21165217391304347,0.72,23000.0,250.0
111,153,0.75,0.25,unclipped,0.15,0.54,0.12,0.66,0.8181818181818182,54,12,34,0.780272351385202,0.9096315824325855,0.65,0.5049841483307441,0.10573305042846622,0.2989143836733751,0.27,0.39,0.7034397243331313,0.7879196324441751,0.8138668726815891,0.662596806450825,0.9351558302421188,0.7334624086011,54.0,0.650254633800269,0.718702878047716,0.7864886286758377,0.8205170119355131,0.8347569963606318,0.10434782608695652,0.09565217391304348,0.5306011052034195,0.5003880347618167,0.816000938385987,0.49735063920156714,0.8811087535705519,0.4560322228617699,12.0,0.40695198573853497,0.5280331673026033,0.6674184713651838,0.7781850110652921,0.8105905683580047,0.049635036496350364,0.0,0.5038504558940797,0.48862774711487983,0.8370389732257989,0.486448905065695,0.8791599519805149,0.4682312878745854,34.0,0.3768669553130597,0.5014400728205449,0.6351110141743233,0.7349260957056859,0.7795538604900492,0.21165217391304347,0.6993006993006993,23000.0,858.0
111,153,0.75,0.25,unclipped,0.2,0.63,0.14,0.77,0.8181818181818182,63,14,23,0.8058649254411003,0.9131163589489079,0.77,0.5843273913257744,0.12218584537159542,0.20660312225153793,0.315,0.535,0.7409397243331313,0.7879196324441751,0.8456278468163981,0.6927984709284173,0.9275037957551975,0.7237312945712231,63.0,0.687754633800269,0.756202878047716,0.8239886286758378,0.858017011935513,0.8722569963606319,0.12173913043478261,0.13043478260869565,0.5681011052034196,0.5003880347618167,0.8472428186130959,0.5294081944337615,0.8727560383685387,0.4487726679252414,14.0,0.444451985738535,0.5655331673026033,0.7049184713651839,0.8156850110652922,0.8480905683580048,0.033576642335766425,0.0,0.5038504558940797,0.48862774711487983,0.8585479625908963,0.49152712862213593,0.898274444571904,0.47439530898570825,23.0,0.3768669553130597,0.5014400728205449,0.6351110141743233,0.7349260957056859,0.7795538604900492,0.21165217391304347,0.6878504672897197,23000.0,1605.0
111,153,0.75,0.25,unclipped,0.25,0.69,0.14,0.83,0.8313253012048193,69,14,17,0.838322328645667,0.9150030345220749,0.83,0.6365055404871949,0.12218584537159542,0.1563116486632846,0.345,0.675,0.7784397243331311,0.7879196324441751,0.8793538483556468,0.7252864834357758,0.9224717978075289,0.7170486445810343,69.0,0.725254633800269,0.793702878047716,0.8614886286758376,0.895517011935513,0.9097569963606318,0.12173913043478261,0.17391304347826086,0.6056011052034196,0.5003880347618167,0.8847428186130958,0.5669081944337615,0.8727560383685387,0.4487726679252414,14.0,0.4819519857385349,0.6030331673026033,0.7424184713651838,0.8531850110652922,0.8855905683580046,0.024817518248175182,0.0,0.5038504558940797,0.48862774711487983,0.8728136662287287,0.49446067359514406,0.9194802862546152,0.4776629369870722,17.0,0.3768669553130597,0.5014400728205449,0.6351110141743233,0.7349260957056859,0.7795538604900492,0.21165217391304347,0.6611111111111111,23000.0,2700.0
111,153,0.75,0.25,unclipped,0.3,0.76,0.15,0.91,0.8351648351648352,76,15,9,0.865388403895444,0.9113435629085764,0.91,0.6967556506951996,0.13061885545864851,0.08396905675472802,0.38,0.79,0.8159397243331312,0.7879196324441751,0.9125878131860524,0.7567037989071475,0.9167837509147363,0.7089383985428629,76.0,0.7627546338002689,0.831202878047716,0.8989886286758376,0.9330170119355131,0.9472569963606319,0.13043478260869565,0.23478260869565218,0.6431011052034195,0.5003880347618167,0.9190017150123162,0.6017160137320849,0.8707923697243235,0.44482738451744075,15.0,0.5194519857385349,0.6405331673026032,0.7799184713651838,0.8906850110652921,0.9230905683580047,0.013138686131386862,0.0,0.5038504558940797,0.48862774711487983,0.892287622259068,0.4986789551584512,0.932989519496978,0.48271168801511816,9.0,0.3768669553130597,0.5014400728205449,0.6351110141743233,0.7349260957056859,0.7795538604900492,0.21165217391304347,0.5881387716830755,23000.0,4266.0
112,154,0.75,0.25,clipped,0.0,0.09,0.02,0.11,0.8181818181818182,9,2,89,0.720527436279451,0.8516022865306604,0.0,0.08784760351492961,0.017974140342861246,0.7457805426728694,0.045,0.0,0.6005728228475664,0.8007637637967551,0.7320633626244135,0.5943769335387098,0.976084483499218,0.792502578051613,9.0,0.5402022223789761,0.6145893872554217,0.6764703083180295,0.7050514843785671,0.7179489130298944,0.016260162601626018,0.0,0.38055028454067624,0.4535134171853291,0.7322941521511612,0.3747363363157096,0.8987070171430623,0.44615484528520133,2.0,0.2560161425312142,0.3677877553307456,0.5013518706620721,0.6282755008110623,0.6635187943799594,0.13146233382570163,0.0,0.5120627833867025,0.49635800941513225,0.7876453596323592,0.4703504546692476,0.8379556659245724,0.4446536022223768,89.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1344308943089431,,24600.0,0.0
112,154,0.75,0.25,clipped,0.05,0.22,0.03,0.25,0.88,22,3,75,0.7422096892688035,0.8756667997692452,0.15,0.21115901224522013,0.026745748864673846,0.6377620386593512,0.11,0.075,0.6370775692252982,0.8007637637967551,0.7483125088153585,0.6233294306242796,0.9598136920237278,0.7811059074990393,22.0,0.5777022223789762,0.6520893872554216,0.7139703083180294,0.7425514843785672,0.75,0.024390243902439025,0.0,0.4180502845406762,0.4535134171853291,0.765317664092748,0.4093686000518745,0.8915249621557949,0.4425631285610675,3.0,0.2935161425312142,0.4052877553307457,0.5388518706620721,0.6657755008110623,0.7010187943799594,0.11078286558345643,0.0,0.5120627833867025,0.49635800941513225,0.7983151596794407,0.47640011192166026,0.850349384879135,0.4522560938672915,75.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.13516260162601626,,24600.0,0.0
112,154,0.75,0.25,clipped,0.1,0.27,0.06,0.33,0.8181818181818182,27,6,67,0.75,0.8798906420543824,0.28,0.25354236507130556,0.05235411007185564,0.5739941669112215,0.135,0.255,0.6684355291379009,0.8007637637967551,0.75,0.6557058140322555,0.939045796560391,0.7791821748683265,27.0,0.6152022223789761,0.6895893872554216,0.75,0.75,0.75,0.04878048780487805,0.008130081300813009,0.4554836285183025,0.4535134171853291,0.7785800558854864,0.4389145809610109,0.872568501197594,0.4320234128770079,6.0,0.3310161425312142,0.4427877553307456,0.576351870662072,0.7032755008110623,0.7385187943799594,0.09896602658788774,0.0,0.5120627833867025,0.49635800941513225,0.8046822551181734,0.4799226119014425,0.8567077118077933,0.45677861587364327,67.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1405691056910569,1.0,24600.0,51.0
112,154,0.75,0.25,clipped,0.15,0.22,0.11,0.33,0.6666666666666666,22,11,67,0.75,0.8695968586370032,0.28,0.20206657382201654,0.09353611790376522,0.5739941669112215,0.11,0.405,0.6935483030727618,0.8007637637967551,0.75,0.686571127048047,0.9184844264637116,0.7862140189727492,22.0,0.6527022223789761,0.7270893872554217,0.75,0.75,0.75,0.08943089430894309,0.04878048780487805,0.4920883821146964,0.4535134171853291,0.784870624959714,0.46333298326384637,0.8503283445796839,0.4145405225305265,11.0,0.36851614253121423,0.48028775533074564,0.613851870662072,0.7407755008110622,0.7752175740569406,0.09896602658788774,0.0,0.5120627833867025,0.49635800941513225,0.8046822551181734,0.4799226119014425,0.8567077118077933,0.45677861587364327,67.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.15398373983739838,1.0,24600.0,486.0
112,154,0.75,0.25,clipped,0.2,0.18,0.15,0.33,0.5454545454545454,18,15,67,0.75,0.8600117457161716,0.31,0.1610728902138931,0.12494468859105716,0.5739941669112215,0.09,0.56,0.7131303723068382,0.8007637637967551,0.75,0.7094839256119101,0.8948493900771839,0.7914585919668226,18.0,0.6902022223789761,0.75,0.75,0.75,0.75,0.12195121951219512,0.10569105691056911,0.52711676857262,0.4535134171853291,0.7896012987936806,0.49066058381969485,0.8329645906070478,0.40081186532120155,15.0,0.4060161425312142,0.5177877553307456,0.651351870662072,0.7728307272723176,0.79446698464852,0.09896602658788774,0.0,0.5120627833867025,0.49635800941513225,0.8046822551181734,0.4799226119014425,0.8567077118077933,0.45677861587364327,67.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.16853658536585367,1.0,24600.0,1456.0
112,154,0.75,0.25,clipped,0.25,0.15,0.18,0.33,0.45454545454545453,15,18,67,0.75,0.855149051304131,0.31,0.13383508126797328,0.14731980312493614,0.5739941669112215,0.075,0.685,0.7276427916181509,0.8007637637967551,0.75,0.7258300449925956,0.8922338751198218,0.793347268284074,15.0,0.7277022223789761,0.75,0.75,0.75,0.75,0.14634146341463414,0.13008130081300814,0.5602977685106231,0.4535134171853291,0.7878378426048938,0.5212908986658908,0.8184433506940896,0.39095400001239883,18.0,0.4435161425312142,0.5552877553307456,0.6888518706620721,0.7777014545364542,0.7977399044539671,0.09896602658788774,0.0,0.5120627833867025,0.49635800941513225,0.8046822551181734,0.4799226119014425,0.8567077118077933,0.45677861587364327,67.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1834959349593496,1.0,24600.0,2192.0
112,154,0.75,0.25,clipped,0.3,0.11,0.22,0.33,0.3333333333333333,11,22,67,0.75,0.8433557243736324,0.3,0.09506257906127549,0.1742989784011355,0.5739941669112215,0.055,0.795,0.7375184725181393,0.8007637637967551,0.75,0.7367920344107294,0.8642052641934136,0.7970714013398068,11.0,0.75,0.75,0.75,0.75,0.75,0.17886178861788618,0.15447154471544716,0.5925330625780441,0.4535134171853291,0.7860942498921145,0.5503712197967615,0.792268083641525,0.37972527201665285,22.0,0.48101614253121416,0.5927877553307456,0.7263518706620721,0.7811684411054767,0.7977399044539671,0.09896602658788774,0.0,0.5120627833867025,0.49635800941513225,0.8046822551181734,0.4799226119014425,0.8567077118077933,0.45677861587364327,67.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.20715447154471545,1.0,24600.0,3021.0
112,154,0.75,0.25,unclipped,0.0,0.09,0.02,0.11,0.8181818181818182,9,2,89,0.720527436279451,0.8516022865306604,0.0,0.08784760351492961,0.017974140342861246,0.7457805426728694,0.045,0.0,0.6005728228475664,0.8007637637967551,0.7320633626244135,0.5943769335387098,0.976084483499218,0.792502578051613,9.0,0.5402022223789761,0.6145893872554217,0.6764703083180295,0.7050514843785671,0.7179489130298944,0.016260162601626018,0.0,0.38055028454067624,0.4535134171853291,0.7322941521511612,0.3747363363157096,0.8987070171430623,0.44615484528520133,2.0,0.2560161425312142,0.3677877553307456,0.5013518706620721,0.6282755008110623,0.6635187943799594,0.13146233382570163,0.0,0.5120627833867025,0.49635800941513225,0.7876453596323592,0.4703504546692476,0.8379556659245724,0.4446536022223768,89.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1344308943089431,,24600.0,0.0
112,154,0.75,0.25,unclipped,0.05,0.22,0.03,0.25,0.88,22,3,75,0.7422096892688035,0.8756667997692452,0.15,0.21115901224522013,0.026745748864673846,0.6377620386593512,0.11,0.075,0.6380728228475664,0.8007637637967551,0.7573602690177957,0.6233294306242796,0.9598136920237278,0.7811059074990393,22.0,0.5777022223789762,0.6520893872554216,0.7139703083180294,0.7425514843785672,0.7554489130298945,0.024390243902439025,0.0,0.4180502845406762,0.4535134171853291,0.765317664092748,0.4093686000518745,0.8915249621557949,0.4425631285610675,3.0,0.2935161425312142,0.4052877553307457,0.5388518706620721,0.6657755008110623,0.7010187943799594,0.11078286558345643,0.0,0.5120627833867025,0.49635800941513225,0.7983151596794407,0.47640011192166026,0.850349384879135,0.4522560938672915,75.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1344308943089431,,24600.0,0.0
112,154,0.75,0.25,unclipped,0.1,0.42,0.04,0.46,0.9130434782608695,42,4,54,0.7601437914978109,0.90163211991171,0.43,0.39638339545098,0.035369742395204115,0.4698789820655261,0.21,0.255,0.6755728228475664,0.8007637637967551,0.78282749187675,0.6470620880423404,0.943769989169,0.7627494507231205,42.0,0.6152022223789761,0.6895893872554216,0.7514703083180294,0.7800514843785671,0.7929489130298945,0.032520325203252036,0.008130081300813009,0.4555502845406763,0.4535134171853291,0.7929638700531052,0.44420865141420796,0.8842435598801028,0.4390350930611352,4.0,0.3310161425312142,0.4427877553307456,0.576351870662072,0.7032755008110623,0.7385187943799594,0.07976366322008863,0.0,0.5120627833867025,0.49635800941513225,0.8170243649418432,0.48562951628561485,0.8701462630843075,0.4639590275561668,54.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1344308943089431,0.9803921568627451,24600.0,51.0
112,154,0.75,0.25,unclipped,0.15,0.53,0.06,0.59,0.8983050847457628,53,6,41,0.7836861301238821,0.9107273361876307,0.58,0.4960094811715771,0.05235411007185564,0.3623637449441982,0.265,0.405,0.7130728228475663,0.8007637637967551,0.814400209205062,0.6765398196030273,0.9358669456067493,0.7520530928040363,53.0,0.6527022223789761,0.7270893872554217,0.7889703083180294,0.8175514843785672,0.8304489130298943,0.04878048780487805,0.04878048780487805,0.4930502845406763,0.4535134171853291,0.8174465043441499,0.47641458096101097,0.872568501197594,0.4320234128770079,6.0,0.36851614253121423,0.48028775533074564,0.613851870662072,0.7407755008110622,0.7760187943799595,0.060561299852289516,0.0,0.5120627833867025,0.49635800941513225,0.8315022358627799,0.49146998849437673,0.88381401205902,0.4713804998107307,41.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1344308943089431,0.6604938271604939,24600.0,486.0
112,154,0.75,0.25,unclipped,0.2,0.67,0.08,0.75,0.8933333333333333,67,8,25,0.8087858352031521,0.9160518427838134,0.75,0.6199385912883305,0.06925138969092144,0.22686186180456125,0.335,0.56,0.7505728228475664,0.8007637637967551,0.843961109651116,0.7035275956608157,0.9252814795348216,0.7380367942144209,67.0,0.6902022223789761,0.7645893872554217,0.8264703083180295,0.8550514843785673,0.8679489130298943,0.06504065040650407,0.10569105691056911,0.5305502845406761,0.4535134171853291,0.8445496891094149,0.5087068477011117,0.865642371136518,0.4248435769104639,8.0,0.4060161425312142,0.5177877553307456,0.651351870662072,0.7782755008110623,0.8135187943799594,0.03692762186115214,0.0,0.5120627833867025,0.49635800941513225,0.8570507806094352,0.4988347160085302,0.907447447218245,0.4805953775975282,25.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1344308943089431,0.5521978021978022,24600.0,1456.0
112,154,0.75,0.25,unclipped,0.25,0.74,0.1,0.84,0.8809523809523809,74,10,16,0.8335383275540863,0.914554108979047,0.84,0.6805970759074828,0.08539736313896812,0.14855966993259606,0.37,0.685,0.7880728228475664,0.8007637637967551,0.8772943336900164,0.7356728879083497,0.9197257782533551,0.7308971838777998,74.0,0.7277022223789761,0.8020893872554216,0.8639703083180293,0.8925514843785672,0.9054489130298944,0.08130081300813008,0.13008130081300814,0.5680502845406763,0.4535134171853291,0.8744390186347302,0.5409362372757157,0.8539736313896812,0.41807446017609445,10.0,0.4435161425312142,0.5552877553307456,0.6888518706620721,0.8157755008110622,0.8510187943799593,0.023633677991137372,0.0,0.5120627833867025,0.49635800941513225,0.8755950162428815,0.5032632134537238,0.9284979370787254,0.48589773885141446,16.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1344308943089431,0.5638686131386861,24600.0,2192.0
112,154,0.75,0.25,unclipped,0.3,0.81,0.11,0.92,0.8804347826086957,81,11,8,0.8650789219048554,0.9071306522351459,0.92,0.7405653860661452,0.09353611790376522,0.07302914826523542,0.405,0.795,0.8255728228475664,0.8007637637967551,0.9107086908019864,0.7676231984416165,0.9142782544026484,0.7234975979221556,81.0,0.7652022223789761,0.8395893872554216,0.9014703083180294,0.9300514843785671,0.9429489130298945,0.08943089430894309,0.15447154471544716,0.6055502845406762,0.4535134171853291,0.9081264429956714,0.5758329832638464,0.8503283445796839,0.4145405225305265,11.0,0.48101614253121416,0.5927877553307456,0.7263518706620721,0.8532755008110623,0.8885187943799593,0.011816838995568686,0.0,0.5120627833867025,0.49635800941513225,0.8975614850836863,0.5074529334411482,0.9128643533154427,0.49137736554188494,8.0,0.3719809151371545,0.5128397800900841,0.6493726347239156,0.7470380798011628,0.7871056381346183,0.1344308943089431,0.5547831843760345,24600.0,3021.0
113,155,0.75,0.25,clipped,0.0,0.04,0.04,0.08,0.5,4,4,92,0.7305588285140632,0.8542011946958787,0.0,0.039177694269233704,0.03750254496328248,0.7775209554633628,0.02,0.0,0.6032302949299334,0.804307059906578,0.734581767548132,0.6005496526316028,0.9794423567308426,0.8007328701754706,4.0,0.5506323401466713,0.614029957394645,0.669182769995893,0.6983734354160808,0.7145841719257536,0.03571428571428571,0.0,0.4371373405323687,0.5277382030940265,0.7483375073312126,0.4256114084287077,0.937563624082062,0.5125594837981734,4.0,0.30437321137720535,0.4222161936257172,0.5630662988761463,0.6810963793213737,0.7225803922976304,0.13372093023255813,0.0,0.5101311256854851,0.4891529810796344,0.7883752509078892,0.46718069024846964,0.8451314733297421,0.43420328093364463,92.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.20982142857142858,,22400.0,0.0
113,155,0.75,0.25,clipped,0.05,0.15,0.08,0.23,0.6521739130434783,15,8,77,0.7460434328729424,0.877737057105536,0.13,0.14430979185450035,0.07410823401677347,0.659319031234262,0.075,0.055,0.6400057211644394,0.804307059906578,0.7493879757325824,0.6311368897129684,0.9620652790300024,0.7915158529506247,15.0,0.5881323401466713,0.6515299573946451,0.7066827699958931,0.7358734354160807,0.75,0.07142857142857142,0.017857142857142856,0.47459607359492745,0.5277382030940265,0.7715612154478786,0.4517526011447004,0.9263529252096683,0.4970755321620541,8.0,0.34187321137720533,0.45971619362571725,0.6005662988761463,0.7185963793213737,0.7600803922976305,0.1119186046511628,0.0,0.5101311256854851,0.4891529810796344,0.798321164997838,0.47381257735970583,0.8562584821224183,0.44288927636556835,77.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.2105357142857143,1.0,22400.0,22.0
113,155,0.75,0.25,clipped,0.1,0.12,0.14,0.26,0.46153846153846156,12,14,74,0.75,0.8707128346934421,0.19,0.11185628830394197,0.12610511409676223,0.6327514322927378,0.06,0.21,0.6727761659060306,0.804307059906578,0.75,0.6678469850064155,0.9321357358661831,0.7961477827176671,12.0,0.6256323401466712,0.6890299573946452,0.744182769995893,0.75,0.75,0.125,0.0625,0.510662924224095,0.5277382030940265,0.7790227864460254,0.47232580104953353,0.900750814976873,0.47445068711076266,14.0,0.37937321137720537,0.49721619362571723,0.6380662988761463,0.7560963793213736,0.7800533376242825,0.10755813953488372,0.0,0.5101311256854851,0.4891529810796344,0.8003251967589669,0.47515659594698734,0.8550695030982943,0.4450522927581672,74.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.21888392857142858,1.0,22400.0,294.0
113,155,0.75,0.25,clipped,0.15,0.09,0.17,0.26,0.34615384615384615,9,17,74,0.75,0.8657784336196777,0.2,0.08317958255357089,0.14984741877336868,0.6327514322927378,0.045,0.39,0.6984352573976832,0.804307059906578,0.75,0.6960055051284642,0.9242175839285655,0.7986568257903587,9.0,0.6631323401466713,0.7265299573946451,0.75,0.75,0.75,0.15178571428571427,0.09821428571428571,0.5445754336321385,0.5277382030940265,0.7832413673611569,0.5018667928595772,0.8814554045492276,0.4644414407283589,17.0,0.41687321137720534,0.5347161936257172,0.6755662988761464,0.7756377846903829,0.7919891265485336,0.10755813953488372,0.0,0.5101311256854851,0.4891529810796344,0.8003251967589669,0.47515659594698734,0.8550695030982943,0.4450522927581672,74.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.22834821428571428,1.0,22400.0,858.0
113,155,0.75,0.25,clipped,0.2,0.03,0.23,0.26,0.11538461538461539,3,23,74,0.75,0.8562482190683299,0.17,0.027798539006353703,0.19569824776923833,0.6327514322927378,0.015,0.57,0.7177025913465006,0.804307059906578,0.75,0.7172107526360411,0.9266179668784568,0.8024444572623362,3.0,0.7006323401466713,0.75,0.75,0.75,0.75,0.20535714285714285,0.125,0.5776919516282868,0.5277382030940265,0.786962823413696,0.5236107150994731,0.8508619468227754,0.4442343142652486,23.0,0.4543732113772054,0.5722161936257171,0.7130662988761464,0.7851049933514544,0.8017215542537737,0.10755813953488372,0.0,0.5101311256854851,0.4891529810796344,0.8003251967589669,0.47515659594698734,0.8550695030982943,0.4450522927581672,74.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.2535267857142857,1.0,22400.0,1596.0
113,155,0.75,0.25,clipped,0.25,0.0,0.28,0.28,0.0,0,28,72,0.7534321882065146,0.8479612098210283,0.22,0.0,0.23169201153824795,0.6162691982827804,0.0,0.72,0.7308615688807174,0.804307059906578,,0.7308615688807174,,0.804307059906578,0.0,0.7381323401466713,0.75,0.75,0.75,0.75,0.25,0.19642857142857142,0.6089845705341601,0.5277382030940265,0.7907392692751765,0.5483996709538212,0.827471469779457,0.4278271141988829,28.0,0.4918732113772053,0.6097161936257172,0.7505662988761463,0.7979179131250801,0.8047096610215274,0.10465116279069768,0.0,0.5101311256854851,0.4891529810796344,0.801676771224563,0.4760543619211773,0.8559294420594171,0.44628300512095853,72.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.28129464285714284,1.0,22400.0,3168.0
113,155,0.75,0.25,clipped,0.3,0.0,0.32,0.32,0.0,0,32,68,0.7560909023772643,0.843770881294192,0.28,0.0,0.259267210495164,0.5845036707990279,0.0,0.82,0.739633262011651,0.804307059906578,,0.739633262011651,,0.804307059906578,0.0,0.75,0.75,0.75,0.75,0.75,0.2857142857142857,0.25,0.6380464634811622,0.5277382030940265,0.791838032457385,0.5765298358906732,0.8102100327973875,0.41474947121268213,32.0,0.5293732113772054,0.6472161936257173,0.7702072663232052,0.798217719572383,0.8066215542193446,0.09883720930232558,0.0,0.5101311256854851,0.4891529810796344,0.8044552711568832,0.4778504129563641,0.8595642217632763,0.44852723210142853,68.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.30808035714285714,1.0,22400.0,4592.0
113,155,0.75,0.25,unclipped,0.0,0.04,0.04,0.08,0.5,4,4,92,0.7305588285140632,0.8542011946958787,0.0,0.039177694269233704,0.03750254496328248,0.7775209554633628,0.02,0.0,0.6032302949299334,0.804307059906578,0.734581767548132,0.6005496526316028,0.9794423567308426,0.8007328701754706,4.0,0.5506323401466713,0.614029957394645,0.669182769995893,0.6983734354160808,0.7145841719257536,0.03571428571428571,0.0,0.4371373405323687,0.5277382030940265,0.7483375073312126,0.4256114084287077,0.937563624082062,0.5125594837981734,4.0,0.30437321137720535,0.4222161936257172,0.5630662988761463,0.6810963793213737,0.7225803922976304,0.13372093023255813,0.0,0.5101311256854851,0.4891529810796344,0.7883752509078892,0.46718069024846964,0.8451314733297421,0.43420328093364463,92.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.20982142857142858,,22400.0,0.0
113,155,0.75,0.25,unclipped,0.05,0.15,0.08,0.23,0.6521739130434783,15,8,77,0.7460434328729424,0.877737057105536,0.13,0.14430979185450035,0.07410823401677347,0.659319031234262,0.075,0.055,0.6407302949299334,0.804307059906578,0.7590489592725018,0.6311368897129684,0.9620652790300024,0.7915158529506247,15.0,0.5881323401466713,0.6515299573946451,0.7066827699958931,0.7358734354160807,0.7520841719257537,0.07142857142857142,0.017857142857142856,0.4746373405323686,0.5277382030940265,0.7721389525720551,0.4517526011447004,0.9263529252096683,0.4970755321620541,8.0,0.34187321137720533,0.45971619362571725,0.6005662988761463,0.7185963793213737,0.7600803922976305,0.1119186046511628,0.0,0.5101311256854851,0.4891529810796344,0.798321164997838,0.47381257735970583,0.8562584821224183,0.44288927636556835,77.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.20982142857142858,1.0,22400.0,22.0
113,155,0.75,0.25,unclipped,0.1,0.27,0.11,0.38,0.7105263157894737,27,11,62,0.7628343629240489,0.8936493596795184,0.34,0.25599508491048273,0.10105911430434374,0.5365951604646919,0.135,0.21,0.6782302949299336,0.804307059906578,0.7860974580846743,0.6613955353624306,0.948129944112899,0.781860713816574,27.0,0.6256323401466712,0.6890299573946452,0.744182769995893,0.7733734354160807,0.7895841719257538,0.09821428571428571,0.0625,0.5121373405323687,0.5277382030940265,0.8005612161170695,0.4807248392310646,0.9187192209485794,0.4851561120405603,11.0,0.37937321137720537,0.49721619362571723,0.6380662988761463,0.7560963793213736,0.7975803922976303,0.09011627906976744,0.0,0.5101311256854851,0.4891529810796344,0.8089523115102066,0.480535417185273,0.865476065265632,0.45188136571297005,62.0,0.3731651291973774,0.5047183859644934,0.6469669674215129,0.7549518499832648,0.7950017430419636,0.20982142857142858,0.9183673469387755,22400.0,294.0
