mode,delta,v_mean,v_std,v_ci_low,v_ci_high,w_weak_mean,w_weak_std,w_weak_ci_low,w_weak_ci_high,e_weak_context_mean,e_weak_context_std,e_weak_context_ci_low,e_weak_context_ci_high,s_veto_given_weak_mean,s_veto_given_weak_std,s_veto_given_weak_ci_low,s_veto_given_weak_ci_high,n_veto_topk_mean,n_veto_topk_std,n_veto_topk_ci_low,n_veto_topk_ci_high,n_weak_nv_topk_mean,n_weak_nv_topk_std,n_weak_nv_topk_ci_low,n_weak_nv_topk_ci_high,n_normal_topk_mean,n_normal_topk_std,n_normal_topk_ci_low,n_normal_topk_ci_high,p_threshold_mean,p_threshold_std,p_threshold_ci_low,p_threshold_ci_high,mean_R_topk_mean,mean_R_topk_std,mean_R_topk_ci_low,mean_R_topk_ci_high,frac_Rprime1_topk_mean,frac_Rprime1_topk_std,frac_Rprime1_topk_ci_low,frac_Rprime1_topk_ci_high,contrib_veto_R_mean,contrib_veto_R_std,contrib_veto_R_ci_low,contrib_veto_R_ci_high,contrib_weak_nv_R_mean,contrib_weak_nv_R_std,contrib_weak_nv_R_ci_low,contrib_weak_nv_R_ci_high,contrib_normal_R_mean,contrib_normal_R_std,contrib_normal_R_ci_low,contrib_normal_R_ci_high,veto_inclusion_mean,veto_inclusion_std,veto_inclusion_ci_low,veto_inclusion_ci_high,veto_frac_sat_mean,veto_frac_sat_std,veto_frac_sat_ci_low,veto_frac_sat_ci_high,veto_mean_P_all_mean,veto_mean_P_all_std,veto_mean_P_all_ci_low,veto_mean_P_all_ci_high,veto_mean_R_orig_all_mean,veto_mean_R_orig_all_std,veto_mean_R_orig_all_ci_low,veto_mean_R_orig_all_ci_high,veto_mean_P_sel_mean,veto_mean_P_sel_std,veto_mean_P_sel_ci_low,veto_mean_P_sel_ci_high,veto_mean_P_nsel_mean,veto_mean_P_nsel_std,veto_mean_P_nsel_ci_low,veto_mean_P_nsel_ci_high,veto_mean_R_orig_sel_mean,veto_mean_R_orig_sel_std,veto_mean_R_orig_sel_ci_low,veto_mean_R_orig_sel_ci_high,veto_mean_R_orig_nsel_mean,veto_mean_R_orig_nsel_std,veto_mean_R_orig_nsel_ci_low,veto_mean_R_orig_nsel_ci_high,veto_count_topk_mean,veto_count_topk_std,veto_count_topk_ci_low,veto_count_topk_ci_high,veto_P_q25_mean,veto_P_q25_std,veto_P_q25_ci_low,veto_P_q25_ci_high,veto_P_q50_mean,veto_P_q50_std,veto_P_q50_ci_low,veto_P_q50_ci_high,veto_P_q75_mean,veto_P_q75_std,veto_P_q75_ci_low,veto_P_q75_ci_high,veto_P_q90_mean,veto_P_q90_std,veto_P_q90_ci_low,veto_P_q90_ci_high,veto_P_q95_mean,veto_P_q95_std,veto_P_q95_ci_low,veto_P_q95_ci_high,weak_nv_inclusion_mean,weak_nv_inclusion_std,weak_nv_inclusion_ci_low,weak_nv_inclusion_ci_high,weak_nv_frac_sat_mean,weak_nv_frac_sat_std,weak_nv_frac_sat_ci_low,weak_nv_frac_sat_ci_high,weak_nv_mean_P_all_mean,weak_nv_mean_P_all_std,weak_nv_mean_P_all_ci_low,weak_nv_mean_P_all_ci_high,weak_nv_mean_R_orig_all_mean,weak_nv_mean_R_orig_all_std,weak_nv_mean_R_orig_all_ci_low,weak_nv_mean_R_orig_all_ci_high,weak_nv_mean_P_sel_mean,weak_nv_mean_P_sel_std,weak_nv_mean_P_sel_ci_low,weak_nv_mean_P_sel_ci_high,weak_nv_mean_P_nsel_mean,weak_nv_mean_P_nsel_std,weak_nv_mean_P_nsel_ci_low,weak_nv_mean_P_nsel_ci_high,weak_nv_mean_R_orig_sel_mean,weak_nv_mean_R_orig_sel_std,weak_nv_mean_R_orig_sel_ci_low,weak_nv_mean_R_orig_sel_ci_high,weak_nv_mean_R_orig_nsel_mean,weak_nv_mean_R_orig_nsel_std,weak_nv_mean_R_orig_nsel_ci_low,weak_nv_mean_R_orig_nsel_ci_high,weak_nv_count_topk_mean,weak_nv_count_topk_std,weak_nv_count_topk_ci_low,weak_nv_count_topk_ci_high,weak_nv_P_q25_mean,weak_nv_P_q25_std,weak_nv_P_q25_ci_low,weak_nv_P_q25_ci_high,weak_nv_P_q50_mean,weak_nv_P_q50_std,weak_nv_P_q50_ci_low,weak_nv_P_q50_ci_high,weak_nv_P_q75_mean,weak_nv_P_q75_std,weak_nv_P_q75_ci_low,weak_nv_P_q75_ci_high,weak_nv_P_q90_mean,weak_nv_P_q90_std,weak_nv_P_q90_ci_low,weak_nv_P_q90_ci_high,weak_nv_P_q95_mean,weak_nv_P_q95_std,weak_nv_P_q95_ci_low,weak_nv_P_q95_ci_high,normal_inclusion_mean,normal_inclusion_std,normal_inclusion_ci_low,normal_inclusion_ci_high,normal_frac_sat_mean,normal_frac_sat_std,normal_frac_sat_ci_low,normal_frac_sat_ci_high,normal_mean_P_all_mean,normal_mean_P_all_std,normal_mean_P_all_ci_low,normal_mean_P_all_ci_high,normal_mean_R_orig_all_mean,normal_mean_R_orig_all_std,normal_mean_R_orig_all_ci_low,normal_mean_R_orig_all_ci_high,normal_mean_P_sel_mean,normal_mean_P_sel_std,normal_mean_P_sel_ci_low,normal_mean_P_sel_ci_high,normal_mean_P_nsel_mean,normal_mean_P_nsel_std,normal_mean_P_nsel_ci_low,normal_mean_P_nsel_ci_high,normal_mean_R_orig_sel_mean,normal_mean_R_orig_sel_std,normal_mean_R_orig_sel_ci_low,normal_mean_R_orig_sel_ci_high,normal_mean_R_orig_nsel_mean,normal_mean_R_orig_nsel_std,normal_mean_R_orig_nsel_ci_low,normal_mean_R_orig_nsel_ci_high,normal_count_topk_mean,normal_count_topk_std,normal_count_topk_ci_low,normal_count_topk_ci_high,normal_P_q25_mean,normal_P_q25_std,normal_P_q25_ci_low,normal_P_q25_ci_high,normal_P_q50_mean,normal_P_q50_std,normal_P_q50_ci_low,normal_P_q50_ci_high,normal_P_q75_mean,normal_P_q75_std,normal_P_q75_ci_low,normal_P_q75_ci_high,normal_P_q90_mean,normal_P_q90_std,normal_P_q90_ci_low,normal_P_q90_ci_high,normal_P_q95_mean,normal_P_q95_std,normal_P_q95_ci_low,normal_P_q95_ci_high,pairwise_weak_gt_veto_mean,pairwise_weak_gt_veto_std,pairwise_weak_gt_veto_ci_low,pairwise_weak_gt_veto_ci_high,pairwise_sat_weak_gt_veto_mean,pairwise_sat_weak_gt_veto_std,pairwise_sat_weak_gt_veto_ci_low,pairwise_sat_weak_gt_veto_ci_high,n_veto_weak_pairs_mean,n_veto_weak_pairs_std,n_veto_weak_pairs_ci_low,n_veto_weak_pairs_ci_high,n_sat_pairs_mean,n_sat_pairs_std,n_sat_pairs_ci_low,n_sat_pairs_ci_high
clipped,0.0,0.07748000000000002,0.03595194211919771,0.02,0.15,0.02851,0.016660055745928867,0.0,0.06,0.10599000000000001,0.03943063117266416,0.039750000000000014,0.19,0.7151891783606381,0.16886265644602244,0.3333333333333333,1.0,7.748,3.5951942119197704,2.0,15.0,2.851,1.6660055745928866,0.0,6.0,89.401,3.943063117266416,81.0,96.02499999999998,0.7239368757481967,0.005924010147132053,0.7122908609888099,0.7358245535207217,0.8502395437426117,0.007968103239384421,0.8353422132994193,0.866130931328862,0.0,0.0,0.0,0.0,0.07556063242550073,0.03483344495041059,0.019452944079407175,0.14626084860640529,0.02665582802115925,0.015564205701114213,0.0,0.05704838460781106,0.7480230832959517,0.03632475792698825,0.67448264417855,0.8144706667872511,0.03874000000000001,0.017975971059598854,0.01,0.075,0.0,0.0,0.0,0.0,0.6003608019231512,0.006511676576726282,0.5867935415060017,0.6124468905885974,0.8004810692308684,0.008682235435635042,0.782391388674669,0.8165958541181298,0.732560977937005,0.004567991917434263,0.7238728238189772,0.7416003175870464,0.5950549055355043,0.0067632052749303185,0.5811293150074238,0.6076063554514263,0.9767479705826735,0.006090655889912344,0.9651637650919698,0.9888004234493953,0.7934065407140057,0.009017607033240425,0.7748390866765651,0.8101418072685687,7.748,3.5951942119197704,2.0,15.0,0.5467742359380537,0.011046869151447493,0.525238388418376,0.5672460943747252,0.6156681892603328,0.008166159917058692,0.5979499976200019,0.6305464291030745,0.6695061979452919,0.0066575385687219725,0.6559706899993235,0.6824334539533107,0.7037533727988332,0.005753519418783043,0.6914533139984932,0.7138339571819866,0.7180156310045268,0.0055133741566151355,0.7064811196935517,0.7280374275456437,0.022788260559054387,0.013233149583732486,0.0,0.05043085030622409,0.0,0.0,0.0,0.0,0.41527492048427594,0.015090458665306406,0.38658449069737666,0.44561905187411677,0.49954154535866846,0.020008528184531686,0.4608828918187113,0.5399508951744331,0.7480656605836841,0.012577754326992466,0.7253187698855318,0.7755556615716143,0.40752452160736136,0.014583000807909243,0.3777511406919754,0.43586706164346056,0.9354593563570954,0.017910065702674404,0.9014596613794371,0.9728578889293,0.4893951423613603,0.019353820222003222,0.45126996114948514,0.5276714808750491,2.851,1.6660055745928866,0.0,6.0,0.2864162766235671,0.021940978530004606,0.24667743777733583,0.33092093646407394,0.414938903406966,0.02203412105664192,0.37321267655956236,0.45901080981755243,0.5441862099735651,0.02129156625379352,0.5013623178346621,0.5836371946997099,0.6404115156237704,0.020997688008029897,0.5997968289503611,0.6797804025637528,0.6834518106504043,0.02096656917463914,0.6399079592608751,0.7211148601787246,0.13246689373220916,0.005826401419346105,0.11982093505297088,0.14329332629912944,0.0,0.0,0.0,0.0,0.5155332022660825,0.006513086053264153,0.5031074130995915,0.5285166630438372,0.49990506065479273,0.008382478643073359,0.48424596005510284,0.516682190690603,0.789997383517996,0.0065106589389511554,0.7786388257537888,0.8033470317744552,0.47361796294826836,0.006316465469373929,0.4618371867731813,0.4863646194604941,0.8365787887034278,0.00885283446280664,0.8196735190748319,0.8530982723328896,0.4484911564881433,0.008336779668318337,0.4331102046282994,0.46516182225946473,89.401,3.943063117266416,81.0,96.02499999999998,0.38331126457485787,0.009319629609780139,0.365281037064662,0.402760764883047,0.5151494968921108,0.009902880130240026,0.49551717742361634,0.5346626728926878,0.6477020515603882,0.009365832681514287,0.6289783507593987,0.6658493450112464,0.7486505288668932,0.009217332069875154,0.7311307170973469,0.7661071468621597,0.7973442327317715,0.009963977641619192,0.7780968888807457,0.8174690272197918,0.17907015830665032,0.026805460515452257,0.12866538461538454,0.23256095242584207,,,,,25006.4,2085.662731370782,21000.0,29004.999999999996,0.0,0.0,0.0,0.0
clipped,0.05,0.20864000000000002,0.045217198000263074,0.12,0.3,0.04724000000000001,0.021453266479551376,0.01,0.09,0.25588,0.047538252865302964,0.16,0.36,0.8136163961273628,0.08224861613599514,0.636244019138756,0.958375,20.864,4.5217198000263075,12.0,30.0,4.724,2.1453266479551374,1.0,9.0,74.412,4.7538252865302955,64.0,84.0,0.7409573410893229,0.004986335731887824,0.7304429125791299,0.75,0.8754462853139396,0.007478453314518418,0.8617490442115238,0.8890090931402697,0.15067,0.037574764975485384,0.08,0.23,0.20016614572110727,0.04306477538754516,0.11533442544515202,0.2871017280739657,0.043378034655013546,0.01967667741004506,0.009001230584274147,0.08335443889647905,0.6319021049378186,0.04227151688373126,0.549369468229472,0.71497520329187,0.10432000000000001,0.022608599000131537,0.06,0.15,0.07194999999999999,0.018784311282300195,0.03987500000000001,0.11,0.6369094963246869,0.006422041965229535,0.6235237694287682,0.6487576965817601,0.8004810692308684,0.008682235435635042,0.782391388674669,0.8165958541181298,0.7481633923919674,0.0015982676293203532,0.7440996922150663,0.75,0.6239351622852496,0.006985457598008137,0.610087707402461,0.6372558054091431,0.9597581399933008,0.005272496559438025,0.9494720185272939,0.9700034334167417,0.7819311885493802,0.009330476577127352,0.7634502765366146,0.7996744072121906,20.864,4.5217198000263075,12.0,30.0,0.5842742359380537,0.011046869151447489,0.5627383884183761,0.6047460943747253,0.6531681892603328,0.008166159917058689,0.635449997620002,0.6680464291030745,0.7070061979452918,0.00665753856872197,0.6934706899993236,0.7199334539533108,0.741147702853873,0.005556595315627794,0.7289533139984933,0.75,0.749469539504646,0.0016681998713719357,0.7439726978613568,0.75,0.0377452528860335,0.016826349586001446,0.0079365079365079,0.07378573364042804,0.006949062029690632,0.0073974024729437406,0.0,0.025,0.4526873990730244,0.015070230437716122,0.4239872223386284,0.4827636568441434,0.49954154535866846,0.020008528184531686,0.4608828918187113,0.5399508951744331,0.7692137842565854,0.010593331619836025,0.7471739631252208,0.7901329674019227,0.4402756691553434,0.014371483479830194,0.4114941391751796,0.4687784572480115,0.9183598078121276,0.016965658483883348,0.8848456999940583,0.9509634258810631,0.48312358186417,0.01909078182684234,0.4445472448522955,0.5210734797878628,4.724,2.1453266479551374,1.0,9.0,0.3239162766235671,0.021940978530004603,0.28417743777733584,0.368420936464074,0.452438903406966,0.022034121056641934,0.4107126765595624,0.4965108098175524,0.5816862099735651,0.02129156625379352,0.5388623178346622,0.62113719469971,0.6779115156237705,0.020997688008029897,0.6372968289503612,0.7172804025637529,0.7209315529163196,0.02092344378904092,0.6774079592608752,0.7586148601787247,0.11025262889085682,0.006954051951394684,0.0960051384392972,0.12407759963082914,0.0,0.0,0.0,0.0,0.5155332022660825,0.006513086053264153,0.5031074130995915,0.5285166630438372,0.49990506065479273,0.008382478643073359,0.48424596005510284,0.516682190690603,0.8017265588680823,0.006307478508506204,0.7895942699301214,0.8140623201068603,0.4800618923392704,0.006266751506036884,0.46806569922309166,0.49339152604784353,0.8490734179465655,0.0087016347182827,0.8322916568252227,0.8651939218605197,0.45663177429779317,0.008267744421706356,0.44130289145164253,0.47318152250786694,74.412,4.7538252865302955,64.0,84.0,0.38331126457485787,0.009319629609780139,0.365281037064662,0.402760764883047,0.5151494968921108,0.009902880130240026,0.49551717742361634,0.5346626728926878,0.6477020515603882,0.009365832681514287,0.6289783507593987,0.6658493450112464,0.7486505288668932,0.009217332069875154,0.7311307170973469,0.7661071468621597,0.7973442327317715,0.009963977641619192,0.7780968888807457,0.8174690272197918,0.17967642538378448,0.026952344463378283,0.12895942460317453,0.2331872287849565,1.0,0.0,1.0,1.0,25006.4,2085.662731370782,21000.0,29004.999999999996,12.388,14.072152695358357,0.0,48.0
clipped,0.1,0.25055,0.07775759605172823,0.08,0.39,0.08002000000000001,0.028460667764646876,0.03,0.14,0.33057000000000003,0.07284834920560644,0.18,0.46,0.7434500719543408,0.1172169257325555,0.45,0.918918918918919,25.055,7.775759605172825,8.0,39.0,8.002,2.8460667764646876,3.0,14.0,66.943,7.284834920560645,54.0,82.0,0.7499815686659086,0.0001936803517288686,0.75,0.75,0.8795108129028897,0.008266884180487634,0.8616383303253129,0.8955041398933742,0.28467000000000003,0.07541603727774801,0.12,0.42,0.23493966156209672,0.07294349894120272,0.07534118040202487,0.3669478969171946,0.0716388978459454,0.025482754012308262,0.02660732102344788,0.12490724153829556,0.5729322534948473,0.062720289112707,0.4593211066207604,0.7018869976612181,0.125275,0.038878798025864116,0.04,0.195,0.22657999999999998,0.030398645984281564,0.17,0.28512499999999985,0.6689549068029942,0.005980774357519386,0.6567229058652317,0.6800694786316394,0.8004810692308684,0.008682235435635042,0.782391388674669,0.8165958541181298,0.7499994300123556,7.482552903564706e-06,0.75,0.75,0.6571841784522937,0.007764732461366011,0.6415161019522402,0.6711217001740598,0.9376205993669692,0.0054645007824815905,0.9265051310609538,0.9480475284071463,0.7805493395573797,0.01171727491903105,0.7580635873750129,0.8020320674836566,25.055,7.775759605172825,8.0,39.0,0.6217742359380537,0.01104686915144749,0.600238388418376,0.6422460943747252,0.6906681892603328,0.00816615991705869,0.6729499976200018,0.7055464291030744,0.7437482658233739,0.005545078886468392,0.7309706899993236,0.75,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.06401980599308175,0.022270697119427717,0.0236220472440944,0.10834239130434778,0.02749830472710191,0.01487757009253019,0.0,0.0597014925373134,0.4895865989816943,0.014952440230770058,0.4611359292241347,0.519460691545108,0.49954154535866846,0.020008528184531686,0.4608828918187113,0.5399508951744331,0.7797851167553462,0.006822718934080177,0.7671935025573551,0.7929491148227993,0.4697470370049906,0.013896794698000864,0.4415911874773592,0.4969905561098521,0.8953499246898688,0.01553794505416026,0.8672853645011979,0.9273521655826724,0.472489162013503,0.018468921442504137,0.43435145291453736,0.5088161782565703,8.002,2.8460667764646876,3.0,14.0,0.3614162766235671,0.021940978530004606,0.3216774377773358,0.40592093646407407,0.489938903406966,0.022034121056641924,0.4482126765595624,0.5340108098175523,0.6191862099735651,0.021291566253793515,0.5763623178346621,0.6586371946997098,0.7153951001368956,0.020960105895833924,0.6747968289503611,0.7547494771776284,0.7564669434775875,0.01868870142245369,0.7149079592608751,0.7866889016840144,0.09918147160315391,0.010708377134598214,0.07957830805768942,0.12227288618583358,0.0,0.0,0.0,0.0,0.5155332022660825,0.006513086053264153,0.5031074130995915,0.5285166630438372,0.49990506065479273,0.008382478643073359,0.48424596005510284,0.516682190690603,0.8082845094525296,0.005446436174634341,0.7978728411824171,0.8186594097535252,0.4832991864086259,0.0060198752989306745,0.47180753524578123,0.4953803275800026,0.8558307889749861,0.008069261513126386,0.8401461510373726,0.8715355875079402,0.46071577697481636,0.007929691738246739,0.4457332660496586,0.4761728123133242,66.943,7.284834920560645,54.0,82.0,0.38331126457485787,0.009319629609780139,0.365281037064662,0.402760764883047,0.5151494968921108,0.009902880130240026,0.49551717742361634,0.5346626728926878,0.6477020515603882,0.009365832681514287,0.6289783507593987,0.6658493450112464,0.7486505288668932,0.009217332069875154,0.7311307170973469,0.7661071468621597,0.7973442327317715,0.009963977641619192,0.7780968888807457,0.8174690272197918,0.1846715075984115,0.027939977822154103,0.13249737394957983,0.24139233193277304,1.0,0.0,1.0,1.0,25006.4,2085.662731370782,21000.0,29004.999999999996,155.227,86.91957480040664,0.0,344.2499999999998
clipped,0.15,0.19569,0.07914282966565883,0.03,0.35,0.13518,0.03633852071959023,0.07,0.21,0.33087,0.07291817441598604,0.18,0.47,0.5691748842029503,0.16061158865342506,0.1428571428571428,0.7954545454545454,19.569,7.914282966565883,3.0,35.0,13.518,3.633852071959023,7.0,21.0,66.913,7.291817441598603,53.0,82.0,0.7500226101646358,0.0002751815236868967,0.75,0.75,0.8676229515779381,0.00721105810240333,0.8531142646410743,0.8814756178434238,0.27099,0.07518226035623213,0.11,0.41,0.17816277645009843,0.07208503464473054,0.02704201657221349,0.31800728798285405,0.11677276773101246,0.03144679424370766,0.05964501172588624,0.18247800367544773,0.5726874073968272,0.06276846436068567,0.45735956301888747,0.7014228378422946,0.097845,0.039571414832829416,0.015,0.175,0.40195,0.03381776369219498,0.335,0.47,0.6946718773610725,0.005270183455319413,0.6837988500430451,0.7045481277642253,0.8004810692308684,0.008682235435635042,0.782391388674669,0.8165958541181298,0.75,0.0,0.75,0.75,0.6885679034378533,0.006297124674782373,0.6761118192407211,0.7001612954383681,0.9103057736387775,0.00998905907572772,0.8908357426206502,0.9288645564663366,0.7883466598557177,0.01069949059177669,0.76713571026822,0.8073234344955306,19.569,7.914282966565883,3.0,35.0,0.6592742359380537,0.011046869151447493,0.637738388418376,0.6797460943747252,0.7281669435443703,0.008162777669566966,0.7104499976200019,0.7430464291030745,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.10815649171409646,0.02783791419350117,0.05689909520062937,0.16532369146005507,0.060240955166984564,0.02151917221999916,0.02272300068352697,0.10486197270471456,0.5254794612118844,0.014681494270004442,0.4971681952590463,0.5549961056283924,0.49954154535866846,0.020008528184531686,0.4608828918187113,0.5399508951744331,0.7823622386517656,0.005119038715507697,0.7719699596403579,0.7919599266217644,0.4943397805184312,0.013353587621140674,0.46834513714227355,0.5209359022570265,0.8637802440618751,0.014436664738752181,0.8345344542049852,0.8920609759492453,0.4553866192847751,0.017760218386579586,0.4208234490242061,0.4916802738567424,13.518,3.633852071959023,7.0,21.0,0.3989162766235671,0.021940978530004603,0.3591774377773358,0.443420936464074,0.5274389034069661,0.02203412105664193,0.4857126765595624,0.5715108098175524,0.6566862099735652,0.02129156625379352,0.6138623178346622,0.6961371946997099,0.7507392510762975,0.01832230048916546,0.7122968289503612,0.7796560142954332,0.7808707442509272,0.011824479816724577,0.752006532503858,0.798249086254115,0.09913684993192891,0.010716860239812828,0.07894642452616474,0.12227288618583358,0.0,0.0,0.0,0.0,0.5155332022660825,0.006513086053264153,0.5031074130995915,0.5285166630438372,0.49990506065479273,0.008382478643073359,0.48424596005510284,0.516682190690603,0.8083128631021607,0.005450875400963402,0.7978728411824171,0.8186594097535252,0.4833123263747326,0.006021167121617398,0.47180753524578123,0.4953897948497168,0.8558510897226358,0.008068161966567842,0.8401461510373726,0.8715355875079402,0.4607332925354358,0.007931232755043963,0.4457332660496586,0.4761728123133242,66.913,7.291817441598603,53.0,82.0,0.38331126457485787,0.009319629609780139,0.365281037064662,0.402760764883047,0.5151494968921108,0.009902880130240026,0.49551717742361634,0.5346626728926878,0.6477020515603882,0.009365832681514287,0.6289783507593987,0.6658493450112464,0.7486505288668932,0.009217332069875154,0.7311307170973469,0.7661071468621597,0.7973442327317715,0.009963977641619192,0.7780968888807457,0.8174690272197918,0.1986930523455187,0.030020964978109688,0.14183246153846152,0.26196541927899675,1.0,0.0,1.0,1.0,25006.4,2085.662731370782,21000.0,29004.999999999996,604.069,224.50372861750685,225.0,1092.0
clipped,0.2,0.13133,0.0761020539973963,0.0,0.28,0.20153000000000004,0.04275028288428846,0.13,0.29,0.33286,0.06976307968608673,0.2,0.47,0.3695990009271108,0.17909242347431314,0.0,0.6452484742807323,13.133,7.61020539973963,0.0,28.0,20.153,4.275028288428845,13.0,29.0,66.714,6.9763079686086735,53.0,80.0,0.750279621525401,0.0012718818271310712,0.75,0.7549582242483142,0.8553023810960839,0.006864856032230172,0.8423474917694581,0.8681654790103958,0.26089,0.07078642962191707,0.12,0.4,0.11638158713880484,0.06748282869774674,0.0,0.24611173948173407,0.16780882801676766,0.035820695541515624,0.10488930406971982,0.2397037646023045,0.5711119659405113,0.06025009768341036,0.45735956301888747,0.6854143064431558,0.065665,0.03805102699869815,0.0,0.14,0.566215,0.03545639478191388,0.49,0.63,0.713931809725269,0.004382396935899232,0.7049826933247149,0.7219651054626149,0.8004810692308684,0.008682235435635042,0.782391388674669,0.8165958541181298,0.75,0.0,0.75,0.75,0.7113445393533452,0.0048552940840401945,0.7018377885711314,0.7203276716864534,0.8860155179555033,0.017779994005993584,0.8537930958515073,0.9193833924008685,0.7943287263568054,0.009764443864436746,0.7744878156447178,0.8123913514091774,13.133,7.61020539973963,0.0,28.0,0.6967742359380539,0.011046869151447493,0.675238388418376,0.7172460943747252,0.7498236876021859,0.0011871386775946277,0.7479427207958947,0.75,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.16136700703703605,0.032403969906377984,0.1031746031746031,0.2276422764227642,0.10373364596354553,0.027116747918801774,0.05169153868443921,0.1579057017543859,0.5599383322664241,0.0142252104502957,0.5315417623231072,0.5887603507919215,0.49954154535866846,0.020008528184531686,0.4608828918187113,0.5399508951744331,0.7840157721578519,0.004080359489236398,0.7757973262555923,0.7919130322033405,0.5168335482415904,0.013087768179949453,0.4906546236677414,0.542254560987659,0.8325251486350332,0.014314365236396464,0.8048867693439812,0.8602719131115675,0.43547152783205345,0.01737097680009183,0.4007234445264312,0.46954554123511094,20.153,4.275028288428845,13.0,29.0,0.43641627662356713,0.021940978530004603,0.39667743777733583,0.48092093646407397,0.564938903406966,0.022034121056641924,0.5232126765595624,0.6090108098175524,0.6941856415301784,0.02129000385418429,0.6513623178346623,0.7336371946997098,0.7750286337760608,0.011327839132785707,0.7497968289503611,0.7925051585810964,0.7931378087118316,0.0071732394934149344,0.7763677865457513,0.8043492187958343,0.0988404770488477,0.01022769859298634,0.07894642452616474,0.1187443003909214,0.0,0.0,0.0,0.0,0.5155332022660825,0.006513086053264153,0.5031074130995915,0.5285166630438372,0.49990506065479273,0.008382478643073359,0.48424596005510284,0.516682190690603,0.8084590622682758,0.0055119770611080894,0.7978820692313381,0.8191117538659706,0.4834024203891281,0.006034794769588921,0.47182550274461116,0.4955915756130544,0.8560204068257924,0.008120564533566547,0.8402722800122374,0.8718352549290606,0.4608438697008227,0.007944179572550034,0.44587323819531255,0.4762753865267303,66.714,6.9763079686086735,53.0,80.0,0.38331126457485787,0.009319629609780139,0.365281037064662,0.402760764883047,0.5151494968921108,0.009902880130240026,0.49551717742361634,0.5346626728926878,0.6477020515603882,0.009365832681514287,0.6289783507593987,0.6658493450112464,0.7486505288668932,0.009217332069875154,0.7311307170973469,0.7661071468621597,0.7973442327317715,0.009963977641619192,0.7780968888807457,0.8174690272197918,0.22488250288269795,0.033035056804190006,0.1639448863636363,0.29075769410328234,1.0,0.0,1.0,1.0,25006.4,2085.662731370782,21000.0,29004.999999999996,1467.632,408.03995292027366,678.0,2310.5249999999996
