trial,seed,analysis,scenario,sigma_q,lambda,operator,policy_violation_rate,veto_preservation_rate,predictive_utility,n_veto_topk,n_weak_nv_topk,n_normal_topk,frac_veto_topk,frac_weak_nv_topk,frac_normal_topk,e_weak_context,observed_veto_rate,false_negative_veto_rate,kendall_tau,jaccard_top_k
3,45,context_noise,low_r_separation,0.05,0.75,min,0.0,1.0,0.7407430830564704,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9120799024135382,0.8348623853211009
3,45,context_noise,low_r_separation,0.1,0.75,linear,0.06,0.94,0.8372637281571478,6.0,4.0,90.0,0.06,0.04,0.9,0.1,0.01,0.05,0.9178218218218218,0.7543859649122807
3,45,context_noise,low_r_separation,0.1,0.75,geometric,0.0,1.0,0.8114409999095393,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.7898040478196245,0.7699115044247787
3,45,context_noise,low_r_separation,0.1,0.75,min,0.0,1.0,0.7497201574071042,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8282053842578672,0.639344262295082
3,45,context_noise,low_r_separation,0.15,0.75,linear,0.1,0.9,0.8405202737078635,10.0,4.0,86.0,0.1,0.04,0.86,0.14,0.03,0.07,0.882974974974975,0.680672268907563
3,45,context_noise,low_r_separation,0.15,0.75,geometric,0.01,0.99,0.8069832141225204,1.0,1.0,98.0,0.01,0.01,0.98,0.02,0.0,0.01,0.7322129570957615,0.6260162601626016
3,45,context_noise,low_r_separation,0.15,0.75,min,0.0,1.0,0.7292793399710925,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7523011097146691,0.6129032258064516
3,45,context_noise,low_r_separation,0.2,0.75,linear,0.09,0.91,0.8459617586409766,9.0,5.0,86.0,0.09,0.05,0.86,0.14,0.04,0.05,0.8532892892892893,0.680672268907563
3,45,context_noise,low_r_separation,0.2,0.75,geometric,0.03,0.97,0.8200831897162355,3.0,3.0,94.0,0.03,0.03,0.94,0.06,0.0,0.03,0.7052429260396473,0.6260162601626016
3,45,context_noise,low_r_separation,0.2,0.75,min,0.0,1.0,0.7560790148295325,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.7066461768954027,0.4925373134328358
4,46,context_noise,low_r_separation,0.0,0.75,linear,0.01,0.99,0.8303690253370895,1.0,4.0,95.0,0.01,0.04,0.95,0.05,0.01,0.0,1.0,1.0
4,46,context_noise,low_r_separation,0.0,0.75,geometric,0.0,1.0,0.8138218284631814,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
4,46,context_noise,low_r_separation,0.0,0.75,min,0.0,1.0,0.7518574137587462,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
4,46,context_noise,low_r_separation,0.05,0.75,linear,0.03,0.97,0.8322176253963738,3.0,4.0,93.0,0.03,0.04,0.93,0.07,0.01,0.02,0.9589949949949951,0.8691588785046729
4,46,context_noise,low_r_separation,0.05,0.75,geometric,0.0,1.0,0.8121113626475795,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8702126836271379,0.8867924528301887
4,46,context_noise,low_r_separation,0.05,0.75,min,0.0,1.0,0.747236320655351,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.913417905126353,0.8181818181818182
4,46,context_noise,low_r_separation,0.1,0.75,linear,0.03,0.97,0.8353209900191233,3.0,4.0,93.0,0.03,0.04,0.93,0.07,0.01,0.02,0.9221821821821823,0.8181818181818182
4,46,context_noise,low_r_separation,0.1,0.75,geometric,0.0,1.0,0.8193601531628173,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,0.7968671956236933,0.8348623853211009
4,46,context_noise,low_r_separation,0.1,0.75,min,0.0,1.0,0.7562100882685644,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8418956255439684,0.7391304347826086
4,46,context_noise,low_r_separation,0.15,0.75,linear,0.04,0.96,0.8245442818106891,4.0,2.0,94.0,0.04,0.02,0.94,0.06,0.0,0.04,0.879971971971972,0.6666666666666666
4,46,context_noise,low_r_separation,0.15,0.75,geometric,0.01,0.99,0.8098345043506988,1.0,1.0,98.0,0.01,0.01,0.98,0.02,0.0,0.01,0.7403214773969341,0.7094017094017094
4,46,context_noise,low_r_separation,0.15,0.75,min,0.0,1.0,0.7361593341730966,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7561056974037407,0.5748031496062992
4,46,context_noise,low_r_separation,0.2,0.75,linear,0.06,0.94,0.8274741328871849,6.0,2.0,92.0,0.06,0.02,0.92,0.08,0.0,0.06,0.845945945945946,0.680672268907563
4,46,context_noise,low_r_separation,0.2,0.75,geometric,0.02,0.98,0.8130711537943169,2.0,1.0,97.0,0.02,0.01,0.97,0.03,0.0,0.02,0.690025288513466,0.6949152542372882
4,46,context_noise,low_r_separation,0.2,0.75,min,0.0,1.0,0.7675429363927408,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6943628659905124,0.5748031496062992
5,47,context_noise,low_r_separation,0.0,0.75,linear,0.0,1.0,0.8284970655871681,0.0,1.0,99.0,0.0,0.01,0.99,0.01,0.0,0.0,1.0,1.0
5,47,context_noise,low_r_separation,0.0,0.75,geometric,0.0,1.0,0.8233471430007056,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
5,47,context_noise,low_r_separation,0.0,0.75,min,0.0,1.0,0.771048759981889,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0
5,47,context_noise,low_r_separation,0.05,0.75,linear,0.02,0.98,0.8320152453603106,2.0,1.0,97.0,0.02,0.01,0.97,0.03,0.01,0.01,0.9591471471471472,0.8518518518518519
5,47,context_noise,low_r_separation,0.05,0.75,geometric,0.0,1.0,0.8197638185206029,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.883182420977405,0.9047619047619048
5,47,context_noise,low_r_separation,0.05,0.75,min,0.0,1.0,0.7724699704576311,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9098193135312651,0.8691588785046729
5,47,context_noise,low_r_separation,0.1,0.75,linear,0.02,0.98,0.8311230969626405,2.0,1.0,97.0,0.02,0.01,0.97,0.03,0.0,0.02,0.9174054054054054,0.8518518518518519
5,47,context_noise,low_r_separation,0.1,0.75,geometric,0.0,1.0,0.8143406715338812,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8039992243462294,0.8348623853211009
