trial,seed,sigma_r,operator_a,operator_b,kendall_tau,jaccard_top_k
33,75,0.2,geometric@0.10,min,0.16976854038734057,0.3698630136986301
33,75,0.2,geometric@0.50,geometric@0.90,0.2388697737462204,0.43884892086330934
33,75,0.2,geometric@0.50,min,0.5428824049513704,0.7094017094017094
33,75,0.2,geometric@0.90,min,0.06459553518377047,0.2987012987012987
34,76,0.0,linear@0.10,linear@0.50,0.11513409961685822,0.3793103448275862
34,76,0.0,linear@0.10,linear@0.90,-0.30392327811682646,0.07526881720430108
34,76,0.0,linear@0.10,geometric@0.10,0.8106154117439606,0.8691588785046729
34,76,0.0,linear@0.10,geometric@0.50,0.09700866648029075,0.36054421768707484
34,76,0.0,linear@0.10,geometric@0.90,-0.2492207792207792,0.13636363636363635
34,76,0.0,linear@0.10,min,0.03242349048800662,0.28205128205128205
34,76,0.0,linear@0.50,linear@0.90,-0.09353934711807922,0.22699386503067484
34,76,0.0,linear@0.50,geometric@0.10,0.18478931140801647,0.42857142857142855
34,76,0.0,linear@0.50,geometric@0.50,0.910908052541405,0.941747572815534
34,76,0.0,linear@0.50,geometric@0.90,0.1333541862162444,0.43884892086330934
34,76,0.0,linear@0.50,min,0.48859166011014943,0.6129032258064516
34,76,0.0,linear@0.90,geometric@0.10,-0.3471474512705625,0.08695652173913043
34,76,0.0,linear@0.90,geometric@0.50,-0.1785207610174655,0.22699386503067484
34,76,0.0,linear@0.90,geometric@0.90,0.21321689167277055,0.3888888888888889
34,76,0.0,linear@0.90,min,-0.17574521562742532,0.16279069767441862
34,76,0.0,geometric@0.10,geometric@0.50,0.1661172710018979,0.4084507042253521
34,76,0.0,geometric@0.10,geometric@0.90,-0.2242375921865657,0.14942528735632185
34,76,0.0,geometric@0.10,min,0.0966887417218543,0.32450331125827814
34,76,0.0,geometric@0.50,geometric@0.90,0.10750256937307298,0.42857142857142855
34,76,0.0,geometric@0.50,min,0.5471074380165288,0.6528925619834711
34,76,0.0,geometric@0.90,min,0.06413384454513768,0.3157894736842105
34,76,0.05,linear@0.10,linear@0.50,0.1375478927203065,0.3793103448275862
34,76,0.05,linear@0.10,linear@0.90,-0.28145078964751097,0.09289617486338798
34,76,0.05,linear@0.10,geometric@0.10,0.8134367836360431,0.8691588785046729
34,76,0.05,linear@0.10,geometric@0.50,0.11285061969993478,0.36054421768707484
34,76,0.05,linear@0.10,geometric@0.90,-0.2600328407224959,0.14285714285714285
34,76,0.05,linear@0.10,min,0.042328468918809974,0.26582278481012656
34,76,0.05,linear@0.50,linear@0.90,-0.07267080745341614,0.2422360248447205
34,76,0.05,linear@0.50,geometric@0.10,0.20883864337101748,0.42857142857142855
34,76,0.05,linear@0.50,geometric@0.50,0.9175824175824174,0.9047619047619048
34,76,0.05,linear@0.50,geometric@0.90,0.13034825870646766,0.48148148148148145
34,76,0.05,linear@0.50,min,0.498920634920635,0.5873015873015873
34,76,0.05,linear@0.90,geometric@0.10,-0.3221338967765249,0.10497237569060773
34,76,0.05,linear@0.90,geometric@0.50,-0.15401195395863673,0.22699386503067484
34,76,0.05,linear@0.90,geometric@0.90,0.2841970897400157,0.4084507042253521
34,76,0.05,linear@0.90,min,-0.15020266918471187,0.17647058823529413
34,76,0.05,geometric@0.10,geometric@0.50,0.1817001298571571,0.4084507042253521
34,76,0.05,geometric@0.10,geometric@0.90,-0.23296613627090984,0.16279069767441862
34,76,0.05,geometric@0.10,min,0.10457516339869283,0.30718954248366015
34,76,0.05,geometric@0.50,geometric@0.90,0.0902359039458373,0.4492753623188406
34,76,0.05,geometric@0.50,min,0.5487603305785124,0.6528925619834711
34,76,0.05,geometric@0.90,min,0.06085677514248943,0.35135135135135137
34,76,0.1,linear@0.10,linear@0.50,0.11365139348134153,0.3698630136986301
34,76,0.1,linear@0.10,linear@0.90,-0.3020820939916716,0.08108108108108109
34,76,0.1,linear@0.10,geometric@0.10,0.7890386343216533,0.8867924528301887
34,76,0.1,linear@0.10,geometric@0.50,0.1030703826169107,0.3698630136986301
34,76,0.1,linear@0.10,geometric@0.90,-0.23216150365471636,0.17647058823529413
34,76,0.1,linear@0.10,min,0.08269794721407624,0.2903225806451613
34,76,0.1,linear@0.50,linear@0.90,-0.0836604325405988,0.22699386503067484
34,76,0.1,linear@0.50,geometric@0.10,0.19939209726443768,0.41843971631205673
34,76,0.1,linear@0.50,geometric@0.50,0.8940011648223646,0.9607843137254902
34,76,0.1,linear@0.50,geometric@0.90,0.17899391929242675,0.48148148148148145
34,76,0.1,linear@0.50,min,0.47194455551112885,0.6260162601626016
34,76,0.1,linear@0.90,geometric@0.10,-0.34181073552068286,0.08108108108108109
34,76,0.1,linear@0.90,geometric@0.50,-0.16657428225611864,0.21212121212121213
34,76,0.1,linear@0.90,geometric@0.90,0.20801713536120717,0.36054421768707484
34,76,0.1,linear@0.90,min,-0.20325267127834787,0.14285714285714285
34,76,0.1,geometric@0.10,geometric@0.50,0.18804457953394124,0.41843971631205673
34,76,0.1,geometric@0.10,geometric@0.90,-0.19731964642144284,0.19047619047619047
34,76,0.1,geometric@0.10,min,0.16223713646532437,0.3333333333333333
34,76,0.1,geometric@0.50,geometric@0.90,0.14405324173465003,0.45985401459854014
34,76,0.1,geometric@0.50,min,0.5415977961432507,0.6528925619834711
34,76,0.1,geometric@0.90,min,0.04970070741882822,0.3422818791946309
34,76,0.2,linear@0.10,linear@0.50,-0.009069472156720477,0.3422818791946309
34,76,0.2,linear@0.10,linear@0.90,-0.20847631087833365,0.06951871657754011
34,76,0.2,linear@0.10,geometric@0.10,0.7522935779816514,0.8348623853211009
34,76,0.2,linear@0.10,geometric@0.50,0.002206287920573635,0.35135135135135137
34,76,0.2,linear@0.10,geometric@0.90,-0.2494128102583635,0.12359550561797752
34,76,0.2,linear@0.10,min,0.02476780185758514,0.30718954248366015
34,76,0.2,linear@0.50,linear@0.90,0.18070818070818073,0.27388535031847133
34,76,0.2,linear@0.50,geometric@0.10,0.07801418439716311,0.4084507042253521
34,76,0.2,linear@0.50,geometric@0.50,0.8560439560439559,0.9047619047619048
34,76,0.2,linear@0.50,geometric@0.90,0.27715757835981103,0.45985401459854014
34,76,0.2,linear@0.50,min,0.4052657480314961,0.5625
34,76,0.2,linear@0.90,geometric@0.10,-0.1768809167912307,0.08695652173913043
34,76,0.2,linear@0.90,geometric@0.50,0.14003350083752095,0.25
34,76,0.2,linear@0.90,geometric@0.90,0.5803351955307263,0.42857142857142855
34,76,0.2,linear@0.90,min,0.009191673425250067,0.12994350282485875
34,76,0.2,geometric@0.10,geometric@0.50,0.09361702127659574,0.41843971631205673
34,76,0.2,geometric@0.10,geometric@0.90,-0.21533452926715832,0.14942528735632185
34,76,0.2,geometric@0.10,min,0.11818611242324042,0.3698630136986301
34,76,0.2,geometric@0.50,geometric@0.90,0.2028368794326241,0.41843971631205673
34,76,0.2,geometric@0.50,min,0.49326935892309737,0.6260162601626016
34,76,0.2,geometric@0.90,min,0.04482127219170449,0.2578616352201258
35,77,0.0,linear@0.10,linear@0.50,0.13815034928578876,0.43884892086330934
35,77,0.0,linear@0.10,linear@0.90,-0.22076454710940932,0.11731843575418995
35,77,0.0,linear@0.10,geometric@0.10,0.7904761904761903,0.9047619047619048
35,77,0.0,linear@0.10,geometric@0.50,0.11428571428571428,0.41843971631205673
35,77,0.0,linear@0.10,geometric@0.90,-0.22683205018534364,0.19047619047619047
35,77,0.0,linear@0.10,min,0.06134541652143605,0.3157894736842105
35,77,0.0,linear@0.50,linear@0.90,0.050713537047488516,0.26582278481012656
35,77,0.0,linear@0.50,geometric@0.10,0.23180827886710237,0.47058823529411764
35,77,0.0,linear@0.50,geometric@0.50,0.8945054945054943,0.9047619047619048
35,77,0.0,linear@0.50,geometric@0.90,0.17547700969659052,0.43884892086330934
35,77,0.0,linear@0.50,min,0.49781976744186046,0.5503875968992248
35,77,0.0,linear@0.90,geometric@0.10,-0.2405256911401322,0.12359550561797752
35,77,0.0,linear@0.90,geometric@0.50,-0.03367611034374671,0.2422360248447205
35,77,0.0,linear@0.90,geometric@0.90,0.363187163211873,0.4084507042253521
35,77,0.0,linear@0.90,min,-0.07347093555506584,0.15606936416184972
35,77,0.0,geometric@0.10,geometric@0.50,0.20385062942981064,0.4492753623188406
35,77,0.0,geometric@0.10,geometric@0.90,-0.1764877692588536,0.20481927710843373
35,77,0.0,geometric@0.10,min,0.13930709232722654,0.3422818791946309
35,77,0.0,geometric@0.50,geometric@0.90,0.14094496054340225,0.4084507042253521
35,77,0.0,geometric@0.50,min,0.5656963021243115,0.6129032258064516
35,77,0.0,geometric@0.90,min,0.06225387515710096,0.2903225806451613
35,77,0.05,linear@0.10,linear@0.50,0.11900983814662013,0.4492753623188406
35,77,0.05,linear@0.10,linear@0.90,-0.25952904238618524,0.11731843575418995
35,77,0.05,linear@0.10,geometric@0.10,0.7996825956621407,0.8691588785046729
35,77,0.05,linear@0.10,geometric@0.50,0.10942249240121579,0.41843971631205673
35,77,0.05,linear@0.10,geometric@0.90,-0.23640462102000567,0.1834319526627219
35,77,0.05,linear@0.10,min,0.0701977144930165,0.3422818791946309
35,77,0.05,linear@0.50,linear@0.90,0.010539562686801951,0.25
35,77,0.05,linear@0.50,geometric@0.10,0.20596946912736389,0.5037593984962406
35,77,0.05,linear@0.50,geometric@0.50,0.8739926739926739,0.9047619047619048
35,77,0.05,linear@0.50,geometric@0.90,0.201334584506308,0.43884892086330934
35,77,0.05,linear@0.50,min,0.5215483870967741,0.6
35,77,0.05,linear@0.90,geometric@0.10,-0.27790354699813175,0.12994350282485875
35,77,0.05,linear@0.90,geometric@0.50,-0.07286082266506902,0.2345679012345679
35,77,0.05,linear@0.90,geometric@0.90,0.3388828051005704,0.42857142857142855
35,77,0.05,linear@0.90,min,-0.08635790431896324,0.16279069767441862
35,77,0.05,geometric@0.10,geometric@0.50,0.1971254836926479,0.48148148148148145
35,77,0.05,geometric@0.10,geometric@0.90,-0.19664110989412195,0.20481927710843373
35,77,0.05,geometric@0.10,min,0.15059588299024917,0.3986013986013986
35,77,0.05,geometric@0.50,geometric@0.90,0.16463351058283804,0.43884892086330934
35,77,0.05,geometric@0.50,min,0.5959897032922368,0.639344262295082
35,77,0.05,geometric@0.90,min,0.08427932576539389,0.30718954248366015
35,77,0.1,linear@0.10,linear@0.50,0.07187257187257187,0.3888888888888889
35,77,0.1,linear@0.10,linear@0.90,-0.25364951870975966,0.12359550561797752
35,77,0.1,linear@0.10,geometric@0.10,0.7983827493261457,0.8867924528301887
35,77,0.1,linear@0.10,geometric@0.50,0.06264367816091954,0.3793103448275862
35,77,0.1,linear@0.10,geometric@0.90,-0.2370344587539158,0.17647058823529413
35,77,0.1,linear@0.10,min,0.0173718610251118,0.30718954248366015
35,77,0.1,linear@0.50,linear@0.90,-0.003589823630404245,0.2422360248447205
35,77,0.1,linear@0.50,geometric@0.10,0.14635149023638233,0.42857142857142855
35,77,0.1,linear@0.50,geometric@0.50,0.8472527472527471,0.9047619047619048
35,77,0.1,linear@0.50,geometric@0.90,0.19983074156352482,0.4492753623188406
35,77,0.1,linear@0.50,min,0.45447834645669294,0.5625
35,77,0.1,linear@0.90,geometric@0.10,-0.2770792667735856,0.12359550561797752
35,77,0.1,linear@0.90,geometric@0.50,-0.08542915427713314,0.21951219512195122
35,77,0.1,linear@0.90,geometric@0.90,0.3404363466158547,0.42857142857142855
35,77,0.1,linear@0.90,min,-0.08918565093315502,0.14942528735632185
35,77,0.1,geometric@0.10,geometric@0.50,0.14162384378211718,0.42857142857142855
35,77,0.1,geometric@0.10,geometric@0.90,-0.2048464356156664,0.1834319526627219
35,77,0.1,geometric@0.10,min,0.08843537414965986,0.35135135135135137
35,77,0.1,geometric@0.50,geometric@0.90,0.14549138804457953,0.41843971631205673
35,77,0.1,geometric@0.50,min,0.5494361395226854,0.6129032258064516
35,77,0.1,geometric@0.90,min,0.06794055201698514,0.27388535031847133
35,77,0.2,linear@0.10,linear@0.50,0.04725133296561868,0.35135135135135137
35,77,0.2,linear@0.10,linear@0.90,-0.1607981220657277,0.11731843575418995
35,77,0.2,linear@0.10,geometric@0.10,0.7873390936342797,0.8691588785046729
35,77,0.2,linear@0.10,geometric@0.50,0.05570876999448428,0.35135135135135137
35,77,0.2,linear@0.10,geometric@0.90,-0.19188503803888424,0.1834319526627219
35,77,0.2,linear@0.10,min,0.06988814317673378,0.3333333333333333
35,77,0.2,linear@0.50,linear@0.90,0.17529360591561546,0.28205128205128205
35,77,0.2,linear@0.50,geometric@0.10,0.12183908045977011,0.3793103448275862
35,77,0.2,linear@0.50,geometric@0.50,0.8544474393531,0.8867924528301887
35,77,0.2,linear@0.50,geometric@0.90,0.30827067669172936,0.5037593984962406
35,77,0.2,linear@0.50,min,0.45081864766904134,0.5748031496062992
35,77,0.2,linear@0.90,geometric@0.10,-0.12191582002902758,0.12359550561797752
35,77,0.2,linear@0.90,geometric@0.50,0.1182743182743183,0.2422360248447205
35,77,0.2,linear@0.90,geometric@0.90,0.5790331974373909,0.47058823529411764
35,77,0.2,linear@0.90,min,0.025427204374572795,0.14285714285714285
35,77,0.2,geometric@0.10,geometric@0.50,0.12796934865900383,0.3793103448275862
35,77,0.2,geometric@0.10,geometric@0.90,-0.15169660678642716,0.19047619047619047
35,77,0.2,geometric@0.10,min,0.1419252632559873,0.36054421768707484
35,77,0.2,geometric@0.50,geometric@0.90,0.2296625409922776,0.4492753623188406
35,77,0.2,geometric@0.50,min,0.5438016528925619,0.6528925619834711
35,77,0.2,geometric@0.90,min,0.09241726015919563,0.2903225806451613
36,78,0.0,linear@0.10,linear@0.50,0.13401849948612538,0.42857142857142855
36,78,0.0,linear@0.10,linear@0.90,-0.2728807835190814,0.0582010582010582
36,78,0.0,linear@0.10,geometric@0.10,0.8711725168035849,0.9230769230769231
36,78,0.0,linear@0.10,geometric@0.50,0.12432012432012432,0.3888888888888889
36,78,0.0,linear@0.10,geometric@0.90,-0.29439904325294003,0.14942528735632185
36,78,0.0,linear@0.10,min,0.04385964912280702,0.30718954248366015
36,78,0.0,linear@0.50,linear@0.90,-0.07493540051679587,0.16279069767441862
36,78,0.0,linear@0.50,geometric@0.10,0.1884531590413943,0.47058823529411764
36,78,0.0,linear@0.50,geometric@0.50,0.8932614555256067,0.8867924528301887
36,78,0.0,linear@0.50,geometric@0.90,0.07790800748547226,0.3986013986013986
36,78,0.0,linear@0.50,min,0.5465813674530188,0.6260162601626016
36,78,0.0,linear@0.90,geometric@0.10,-0.34076748878618085,0.0582010582010582
36,78,0.0,linear@0.90,geometric@0.50,-0.18716686340979644,0.14942528735632185
36,78,0.0,linear@0.90,geometric@0.90,0.24494917532419924,0.3422818791946309
36,78,0.0,linear@0.90,min,-0.1666440087426445,0.1111111111111111
36,78,0.0,geometric@0.10,geometric@0.50,0.17697841726618704,0.42857142857142855
36,78,0.0,geometric@0.10,geometric@0.90,-0.27237702098383215,0.1695906432748538
36,78,0.0,geometric@0.10,min,0.09232722655541446,0.3422818791946309
36,78,0.0,geometric@0.50,geometric@0.90,0.026612276612276612,0.3888888888888889
36,78,0.0,geometric@0.50,min,0.6169781254527018,0.6949152542372882
36,78,0.0,geometric@0.90,min,0.010491916064671484,0.30718954248366015
36,78,0.05,linear@0.10,linear@0.50,0.11117770452502246,0.4084507042253521
36,78,0.05,linear@0.10,linear@0.90,-0.3143726064428925,0.0582010582010582
36,78,0.05,linear@0.10,geometric@0.10,0.8809523809523809,0.9047619047619048
36,78,0.05,linear@0.10,geometric@0.50,0.08974358974358974,0.3888888888888889
36,78,0.05,linear@0.10,geometric@0.90,-0.29987012987012984,0.13636363636363635
36,78,0.05,linear@0.10,min,0.038926174496644296,0.3333333333333333
36,78,0.05,linear@0.50,linear@0.90,-0.07767628790646694,0.20481927710843373
36,78,0.05,linear@0.50,geometric@0.10,0.15135251180764275,0.45985401459854014
36,78,0.05,linear@0.50,geometric@0.50,0.8846361185983829,0.8867924528301887
36,78,0.05,linear@0.50,geometric@0.90,0.07517482517482517,0.3888888888888889
36,78,0.05,linear@0.50,min,0.5053221288515406,0.6666666666666666
36,78,0.05,linear@0.90,geometric@0.10,-0.3726975892174396,0.06382978723404255
36,78,0.05,linear@0.90,geometric@0.50,-0.16347052020647038,0.17647058823529413
36,78,0.05,linear@0.90,geometric@0.90,0.2894466360755765,0.3986013986013986
36,78,0.05,linear@0.90,min,-0.16345277014771184,0.13636363636363635
36,78,0.05,geometric@0.10,geometric@0.50,0.12834949431758938,0.43884892086330934
36,78,0.05,geometric@0.10,geometric@0.90,-0.2970566739751512,0.14942528735632185
36,78,0.05,geometric@0.10,min,0.07835249042145594,0.3793103448275862
36,78,0.05,geometric@0.50,geometric@0.90,0.029049457620886194,0.35135135135135137
36,78,0.05,geometric@0.50,min,0.5801894115820525,0.7543859649122807
36,78,0.05,geometric@0.90,min,-0.002150537634408602,0.28205128205128205
36,78,0.1,linear@0.10,linear@0.50,0.071455938697318,0.3793103448275862
36,78,0.1,linear@0.10,linear@0.90,-0.3026072329688814,0.05263157894736842
36,78,0.1,linear@0.10,geometric@0.10,0.8296596720155176,0.8691588785046729
36,78,0.1,linear@0.10,geometric@0.50,0.047318007662835254,0.3793103448275862
36,78,0.1,linear@0.10,geometric@0.90,-0.3014876655577176,0.11731843575418995
36,78,0.1,linear@0.10,min,0.01968569065343259,0.28205128205128205
36,78,0.1,linear@0.50,linear@0.90,-0.038141099136283725,0.22699386503067484
36,78,0.1,linear@0.50,geometric@0.10,0.13339680524701153,0.4492753623188406
36,78,0.1,linear@0.50,geometric@0.50,0.8755069652618586,0.8691588785046729
36,78,0.1,linear@0.50,geometric@0.90,0.1111111111111111,0.3888888888888889
36,78,0.1,linear@0.50,min,0.4427936507936508,0.5873015873015873
36,78,0.1,linear@0.90,geometric@0.10,-0.35195152056895174,0.06382978723404255
36,78,0.1,linear@0.90,geometric@0.50,-0.11835748203297475,0.1834319526627219
36,78,0.1,linear@0.90,geometric@0.90,0.3184112548958684,0.3888888888888889
36,78,0.1,linear@0.90,min,-0.15584937906209778,0.12994350282485875
36,78,0.1,geometric@0.10,geometric@0.50,0.10885433195810854,0.4492753623188406
36,78,0.1,geometric@0.10,geometric@0.90,-0.28735632183908044,0.14285714285714285
36,78,0.1,geometric@0.10,min,0.08253219662615635,0.3422818791946309
36,78,0.1,geometric@0.50,geometric@0.90,0.05682326621923937,0.3333333333333333
36,78,0.1,geometric@0.50,min,0.5134453781512605,0.6666666666666666
36,78,0.1,geometric@0.90,min,-0.022211607356102222,0.2578616352201258
36,78,0.2,linear@0.10,linear@0.50,0.025719378660555126,0.2987012987012987
36,78,0.2,linear@0.10,linear@0.90,-0.18152866242038215,0.09289617486338798
36,78,0.2,linear@0.10,geometric@0.10,0.8238553034622383,0.8518518518518519
36,78,0.2,linear@0.10,geometric@0.50,0.023996903825053234,0.30718954248366015
36,78,0.2,linear@0.10,geometric@0.90,-0.20199643836087125,0.15606936416184972
36,78,0.2,linear@0.10,min,0.06804374294336521,0.2903225806451613
36,78,0.2,linear@0.50,linear@0.90,0.202,0.32450331125827814
36,78,0.2,linear@0.50,geometric@0.10,0.07280750137892995,0.35135135135135137
36,78,0.2,linear@0.50,geometric@0.50,0.8695050190377293,0.8518518518518519
36,78,0.2,linear@0.50,geometric@0.90,0.31015854374633006,0.5267175572519084
36,78,0.2,linear@0.50,min,0.48679040780382055,0.639344262295082
36,78,0.2,linear@0.90,geometric@0.10,-0.1762665675709154,0.0989010989010989
36,78,0.2,linear@0.90,geometric@0.50,0.16013757235131282,0.27388535031847133
36,78,0.2,linear@0.90,geometric@0.90,0.6476190476190476,0.5267175572519084
36,78,0.2,linear@0.90,min,0.02645807800446976,0.1834319526627219
36,78,0.2,geometric@0.10,geometric@0.50,0.06756127108377598,0.36054421768707484
36,78,0.2,geometric@0.10,geometric@0.90,-0.19188166494668044,0.1695906432748538
36,78,0.2,geometric@0.10,min,0.12759698473984188,0.35135135135135137
36,78,0.2,geometric@0.50,geometric@0.90,0.23824418725888855,0.43884892086330934
36,78,0.2,geometric@0.50,min,0.5655225019069413,0.7391304347826086
36,78,0.2,geometric@0.90,min,0.07232485186476124,0.3157894736842105
37,79,0.0,linear@0.10,linear@0.50,0.10450113267014675,0.3986013986013986
37,79,0.0,linear@0.10,linear@0.90,-0.30720218454886794,0.06382978723404255
37,79,0.0,linear@0.10,geometric@0.10,0.8249775381850856,0.8867924528301887
37,79,0.0,linear@0.10,geometric@0.50,0.07222066908955363,0.36054421768707484
37,79,0.0,linear@0.10,geometric@0.90,-0.2981654288072113,0.12359550561797752
37,79,0.0,linear@0.10,min,-0.013245033112582783,0.3157894736842105
37,79,0.0,linear@0.50,linear@0.90,-0.07601376627263205,0.21951219512195122
37,79,0.0,linear@0.50,geometric@0.10,0.1769367115003649,0.43884892086330934
37,79,0.0,linear@0.50,geometric@0.50,0.8739926739926739,0.9047619047619048
37,79,0.0,linear@0.50,geometric@0.90,0.11922141119221412,0.4492753623188406
37,79,0.0,linear@0.50,min,0.4796747967479675,0.6260162601626016
37,79,0.0,linear@0.90,geometric@0.10,-0.3731068094465715,0.06951871657754011
37,79,0.0,linear@0.90,geometric@0.50,-0.18887123576243334,0.21212121212121213
37,79,0.0,linear@0.90,geometric@0.90,0.20882476837260544,0.3333333333333333
37,79,0.0,linear@0.90,min,-0.17198191119352574,0.13636363636363635
37,79,0.0,geometric@0.10,geometric@0.50,0.13956466069142123,0.3986013986013986
37,79,0.0,geometric@0.10,geometric@0.90,-0.26949096880131357,0.14285714285714285
37,79,0.0,geometric@0.10,min,0.045964331678617396,0.35135135135135137
37,79,0.0,geometric@0.50,geometric@0.90,0.08810343029923885,0.43884892086330934
37,79,0.0,geometric@0.50,min,0.5630885122410547,0.6949152542372882
37,79,0.0,geometric@0.90,min,0.0735540838852097,0.32450331125827814
37,79,0.05,linear@0.10,linear@0.50,0.09887334887334888,0.3888888888888889
37,79,0.05,linear@0.10,linear@0.90,-0.317457636660474,0.0582010582010582
37,79,0.05,linear@0.10,geometric@0.10,0.8166108270146359,0.8691588785046729
37,79,0.05,linear@0.10,geometric@0.50,0.07528735632183908,0.3793103448275862
37,79,0.05,linear@0.10,geometric@0.90,-0.3082948125321006,0.12994350282485875
37,79,0.05,linear@0.10,min,0.008771929824561405,0.30718954248366015
37,79,0.05,linear@0.50,linear@0.90,-0.10444054922582531,0.20481927710843373
37,79,0.05,linear@0.50,geometric@0.10,0.17380877906370554,0.43884892086330934
37,79,0.05,linear@0.50,geometric@0.50,0.8760268857356237,0.9230769230769231
37,79,0.05,linear@0.50,geometric@0.90,0.08685225732457512,0.43884892086330934
37,79,0.05,linear@0.50,min,0.4576448990296354,0.6129032258064516
37,79,0.05,linear@0.90,geometric@0.10,-0.3884269852358583,0.06382978723404255
37,79,0.05,linear@0.90,geometric@0.50,-0.20464143517177544,0.19760479041916168
37,79,0.05,linear@0.90,geometric@0.90,0.19007312424718772,0.3333333333333333
37,79,0.05,linear@0.90,min,-0.19458819843071049,0.12994350282485875
37,79,0.05,geometric@0.10,geometric@0.50,0.14696813977389517,0.42857142857142855
37,79,0.05,geometric@0.10,geometric@0.90,-0.27933862078236327,0.15606936416184972
37,79,0.05,geometric@0.10,min,0.07115278543849972,0.35135135135135137
37,79,0.05,geometric@0.50,geometric@0.90,0.060385005065856125,0.41843971631205673
37,79,0.05,geometric@0.50,min,0.5397759103641456,0.6666666666666666
37,79,0.05,geometric@0.90,min,0.02579979360165119,0.30718954248366015
37,79,0.1,linear@0.10,linear@0.50,0.10377657886385275,0.4492753623188406
37,79,0.1,linear@0.10,linear@0.90,-0.3449221256489529,0.06382978723404255
37,79,0.1,linear@0.10,geometric@0.10,0.8226299694189604,0.8348623853211009
37,79,0.1,linear@0.10,geometric@0.50,0.09759264808710418,0.4084507042253521
37,79,0.1,linear@0.10,geometric@0.90,-0.27935064935064935,0.13636363636363635
37,79,0.1,linear@0.10,min,0.0432206343673754,0.3157894736842105
37,79,0.1,linear@0.50,linear@0.90,-0.12026742242569581,0.1834319526627219
37,79,0.1,linear@0.50,geometric@0.10,0.16040100250626568,0.5037593984962406
37,79,0.1,linear@0.50,geometric@0.50,0.8663181478715459,0.9230769230769231
37,79,0.1,linear@0.50,geometric@0.90,0.1445410048946159,0.4084507042253521
37,79,0.1,linear@0.50,min,0.4628815140610422,0.6260162601626016
37,79,0.1,linear@0.90,geometric@0.10,-0.40045206472920514,0.06951871657754011
37,79,0.1,linear@0.90,geometric@0.50,-0.20082091687662768,0.1834319526627219
37,79,0.1,linear@0.90,geometric@0.90,0.14436145426495675,0.32450331125827814
37,79,0.1,linear@0.90,min,-0.22389403262795543,0.12359550561797752
37,79,0.1,geometric@0.10,geometric@0.50,0.15092314297981965,0.45985401459854014
37,79,0.1,geometric@0.10,geometric@0.90,-0.26356589147286824,0.16279069767441862
37,79,0.1,geometric@0.10,min,0.09456778460085026,0.3698630136986301
37,79,0.1,geometric@0.50,geometric@0.90,0.11490236382322713,0.42857142857142855
37,79,0.1,geometric@0.50,min,0.5644495086170062,0.680672268907563
37,79,0.1,geometric@0.90,min,0.052240159622709954,0.3422818791946309
37,79,0.2,linear@0.10,linear@0.50,0.08637841032207227,0.3986013986013986
37,79,0.2,linear@0.10,linear@0.90,-0.2876985289808357,0.0582010582010582
37,79,0.2,linear@0.10,geometric@0.10,0.7519132117298837,0.8348623853211009
37,79,0.2,linear@0.10,geometric@0.50,0.09233347592960137,0.3986013986013986
37,79,0.2,linear@0.10,geometric@0.90,-0.2652532380944154,0.14942528735632185
37,79,0.2,linear@0.10,min,0.08902787660716646,0.35135135135135137
37,79,0.2,linear@0.50,linear@0.90,-0.036176108374384244,0.20481927710843373
37,79,0.2,linear@0.50,geometric@0.10,0.18314491264131552,0.42857142857142855
37,79,0.2,linear@0.50,geometric@0.50,0.8569631626235401,0.8867924528301887
37,79,0.2,linear@0.50,geometric@0.90,0.13235441014883625,0.4084507042253521
37,79,0.2,linear@0.50,min,0.4303212098487688,0.5748031496062992
37,79,0.2,linear@0.90,geometric@0.10,-0.2632245232871083,0.0582010582010582
37,79,0.2,linear@0.90,geometric@0.50,-0.08826333660473315,0.1695906432748538
37,79,0.2,linear@0.90,geometric@0.90,0.404942946868803,0.3986013986013986
37,79,0.2,linear@0.90,min,-0.15291102389728106,0.07526881720430108
37,79,0.2,geometric@0.10,geometric@0.50,0.18643371017471738,0.42857142857142855
37,79,0.2,geometric@0.10,geometric@0.90,-0.22370606604212342,0.14942528735632185
37,79,0.2,geometric@0.10,min,0.17586206896551723,0.3793103448275862
37,79,0.2,geometric@0.50,geometric@0.90,0.06439288043984717,0.36054421768707484
37,79,0.2,geometric@0.50,min,0.5195592286501377,0.6528925619834711
37,79,0.2,geometric@0.90,min,-0.027835288704853925,0.2345679012345679
38,80,0.0,linear@0.10,linear@0.50,0.07669369117510018,0.36054421768707484
38,80,0.0,linear@0.10,linear@0.90,-0.3094675222334797,0.0582010582010582
38,80,0.0,linear@0.10,geometric@0.10,0.8078920041536863,0.8518518518518519
38,80,0.0,linear@0.10,geometric@0.50,0.038940397350993375,0.32450331125827814
38,80,0.0,linear@0.10,geometric@0.90,-0.28556753980482796,0.12994350282485875
38,80,0.0,linear@0.10,min,-0.04099955109980548,0.21951219512195122
38,80,0.0,linear@0.50,linear@0.90,-0.07706120005985337,0.21951219512195122
38,80,0.0,linear@0.50,geometric@0.10,0.14291342460356543,0.3986013986013986
38,80,0.0,linear@0.50,geometric@0.50,0.8821203953279426,0.8867924528301887
38,80,0.0,linear@0.50,geometric@0.90,0.12730685017203627,0.43884892086330934
38,80,0.0,linear@0.50,min,0.41232345956755406,0.5748031496062992
38,80,0.0,linear@0.90,geometric@0.10,-0.37025168029917405,0.06382978723404255
